"[Software version]","Ver.2.46"
"[Measurement beginning time]",#21/06/2023 19:41:07#
"[Measurement end       time]",#21/06/2023 19:51:37#
"[Model number]","6531"
"[Measurement mode]","VTH"
"[Data transfer mode]","Original Data Transfer"
"[Calculation mode]","Instant"
"[S-TIME(S) -- Sampling interval(s)]",1
"[No.TRIAL -- the Number of Trial]",630
"[WIDTH -- Width of Duct]","-----"
"[HEIGHT -- Height of Duct]","-----"
"[DIAMETER -- Diameter of Duct]","-----"
"[Atmospheric pressure]",1013
"    ","V(m/s)","T(C)","H(%RH)"
"Max.",0.42,23.8,56.8
"Min.",0.03,22.8,54.9
"Avg.",0.20,23.2,55.9
" SD ",0.074,0.31,0.39
"No.","V(m/s)","T(C)","H(%RH)","A(hPa)","Atom.F"
"92",0.24,22.9,55.4,1013,0
"93",0.24,22.8,55.4,1013,0
"94",0.23,22.8,55.4,1013,0
"95",0.25,22.9,55.4,1013,0
"96",0.19,22.8,55.5,1013,0
"97",0.17,22.8,55.5,1013,0
"98",0.19,22.9,55.5,1013,0
"99",0.19,22.8,55.4,1013,0
"100",0.21,22.8,55.5,1013,0
"101",0.24,22.8,55.4,1013,0
"102",0.27,22.8,55.4,1013,0
"103",0.21,22.8,55.5,1013,0
"104",0.29,22.8,55.5,1013,0
"105",0.32,22.8,55.6,1013,0
"106",0.24,22.8,55.5,1013,0
"107",0.22,22.8,55.5,1013,0
"108",0.20,22.8,55.6,1013,0
"109",0.26,22.8,55.6,1013,0
"110",0.22,22.8,55.6,1013,0
"111",0.29,22.8,55.6,1013,0
"112",0.34,22.8,55.5,1013,0
"113",0.28,22.8,55.6,1013,0
"114",0.28,22.8,55.6,1013,0
"115",0.30,22.8,55.7,1013,0
"116",0.22,22.8,55.7,1013,0
"117",0.21,22.8,55.7,1013,0
"118",0.27,22.8,55.7,1013,0
"119",0.23,22.8,55.7,1013,0
"120",0.22,22.8,55.8,1013,0
"121",0.25,22.8,55.8,1013,0
"122",0.31,22.8,55.8,1013,0
"123",0.28,22.8,55.8,1013,0
"124",0.24,22.8,55.8,1013,0
"125",0.22,22.8,55.9,1013,0
"126",0.24,22.8,55.9,1013,0
"127",0.29,22.8,55.9,1013,0
"128",0.26,22.8,55.9,1013,0
"129",0.35,22.8,55.9,1013,0
"130",0.29,22.8,55.9,1013,0
"131",0.24,22.8,56.0,1013,0
"132",0.23,22.8,56.0,1013,0
"133",0.22,22.8,56.0,1013,0
"134",0.22,22.8,56.0,1013,0
"135",0.24,22.8,56.1,1013,0
"136",0.21,22.8,56.1,1013,0
"137",0.19,22.8,56.2,1013,0
"138",0.20,22.8,56.2,1013,0
"139",0.22,22.8,56.2,1013,0
"140",0.25,22.8,56.2,1013,0
"141",0.27,22.8,56.2,1013,0
"142",0.23,22.8,56.1,1013,0
"143",0.26,22.8,56.2,1013,0
"144",0.31,22.8,56.2,1013,0
"145",0.29,22.8,56.1,1013,0
"146",0.32,22.8,56.2,1013,0
"147",0.30,22.8,56.2,1013,0
"148",0.28,22.8,56.1,1013,0
"149",0.28,22.8,56.2,1013,0
"150",0.22,22.8,56.3,1013,0
"151",0.21,22.8,56.3,1013,0
"152",0.19,22.8,56.3,1013,0
"153",0.18,22.8,56.2,1013,0
"154",0.18,22.8,56.2,1013,0
"155",0.16,22.8,56.2,1013,0
"156",0.22,22.8,56.1,1013,0
"157",0.30,22.8,55.9,1013,0
"158",0.32,22.8,55.7,1013,0
"159",0.29,22.8,55.6,1013,0
"160",0.18,22.8,55.7,1013,0
"161",0.19,22.8,55.7,1013,0
"162",0.21,22.8,55.7,1013,0
"163",0.18,22.8,55.7,1013,0
"164",0.19,22.8,55.7,1013,0
"165",0.18,22.8,55.6,1013,0
"166",0.19,22.8,55.7,1013,0
"167",0.13,22.8,55.7,1013,0
"168",0.08,22.8,55.8,1013,0
"169",0.06,22.8,55.8,1013,0
"170",0.12,22.8,55.8,1013,0
"171",0.15,22.8,55.6,1013,0
"172",0.17,22.8,55.8,1013,0
"173",0.17,22.8,55.8,1013,0
"174",0.16,22.8,55.7,1013,0
"175",0.16,22.8,55.7,1013,0
"176",0.13,22.8,55.7,1013,0
"177",0.09,22.8,55.6,1013,0
"178",0.09,22.8,55.7,1013,0
"179",0.11,22.8,55.8,1013,0
"180",0.11,22.8,55.9,1013,0
"181",0.11,22.8,55.8,1013,0
"182",0.09,22.8,55.8,1013,0
"183",0.08,22.8,55.7,1013,0
"184",0.09,22.8,55.7,1013,0
"185",0.08,22.8,55.5,1013,0
"186",0.05,22.8,55.4,1013,0
"187",0.11,22.8,55.3,1013,0
"188",0.17,22.8,55.3,1013,0
"189",0.16,22.8,55.4,1013,0
"190",0.15,22.8,55.6,1013,0
"191",0.12,22.9,55.8,1013,0
"192",0.14,22.8,55.9,1013,0
"193",0.13,22.8,55.8,1013,0
"194",0.10,22.9,55.7,1013,0
"195",0.12,22.8,55.7,1013,0
"196",0.14,22.9,55.7,1013,0
"197",0.14,22.9,55.7,1013,0
"198",0.09,22.9,55.6,1013,0
"199",0.10,22.9,55.4,1013,0
"200",0.07,22.9,55.1,1013,0
"201",0.06,22.9,55.2,1013,0
"202",0.20,22.9,55.0,1013,0
"203",0.25,22.9,54.9,1013,0
"204",0.17,22.9,55.0,1013,0
"205",0.28,22.9,55.0,1013,0
"206",0.22,22.9,55.1,1013,0
"207",0.22,22.9,55.2,1013,0
"208",0.20,22.8,55.4,1013,0
"209",0.17,22.9,55.5,1013,0
"210",0.17,22.9,55.5,1013,0
"211",0.16,22.9,55.5,1013,0
"212",0.11,22.9,55.4,1013,0
"213",0.14,22.9,55.4,1013,0
"214",0.17,22.9,55.4,1013,0
"215",0.16,22.9,55.4,1013,0
"216",0.09,22.9,55.4,1013,0
"217",0.09,22.9,55.4,1013,0
"218",0.13,22.9,55.3,1013,0
"219",0.13,22.9,55.5,1013,0
"220",0.20,22.9,55.5,1013,0
"221",0.21,22.9,55.6,1013,0
"222",0.15,22.9,55.6,1013,0
"223",0.16,22.9,55.6,1013,0
"224",0.13,22.9,55.6,1013,0
"225",0.12,22.9,55.9,1013,0
"226",0.16,22.9,56.1,1013,0
"227",0.14,22.9,56.0,1013,0
"228",0.13,22.9,56.1,1013,0
"229",0.13,22.9,56.1,1013,0
"230",0.14,22.9,55.9,1013,0
"231",0.13,22.9,55.9,1013,0
"232",0.11,22.9,55.8,1013,0
"233",0.05,22.9,55.8,1013,0
"234",0.07,22.9,55.7,1013,0
"235",0.08,22.9,55.7,1013,0
"236",0.06,22.9,55.6,1013,0
"237",0.10,22.9,55.6,1013,0
"238",0.13,22.9,55.5,1013,0
"239",0.15,22.9,55.5,1013,0
"240",0.14,22.9,55.6,1013,0
"241",0.14,22.9,55.7,1013,0
"242",0.13,22.9,55.8,1013,0
"243",0.13,22.9,55.7,1013,0
"244",0.11,22.9,55.6,1013,0
"245",0.10,22.9,55.7,1013,0
"246",0.14,22.9,55.7,1013,0
"247",0.15,22.9,55.7,1013,0
"248",0.13,22.9,55.8,1013,0
"249",0.16,23.0,55.5,1013,0
"250",0.18,23.0,55.4,1013,0
"251",0.17,22.9,55.4,1013,0
"252",0.10,23.0,55.4,1013,0
"253",0.11,22.9,55.5,1013,0
"254",0.16,23.0,55.5,1013,0
"255",0.22,23.0,55.4,1013,0
"256",0.27,23.0,55.4,1013,0
"257",0.22,23.0,55.4,1013,0
"258",0.16,23.0,55.4,1013,0
"259",0.13,23.0,55.4,1013,0
"260",0.12,23.0,55.4,1013,0
"261",0.10,23.0,55.5,1013,0
"262",0.15,23.0,55.4,1013,0
"263",0.16,23.0,55.4,1013,0
"264",0.13,23.0,55.5,1013,0
"265",0.16,23.0,55.5,1013,0
"266",0.16,23.0,55.5,1013,0
"267",0.15,23.0,55.5,1013,0
"268",0.13,23.0,55.7,1013,0
"269",0.11,23.0,55.7,1013,0
"270",0.13,23.0,55.7,1013,0
"271",0.15,23.0,55.7,1013,0
"272",0.15,23.0,55.8,1013,0
"273",0.17,23.0,55.9,1013,0
"274",0.17,23.0,55.9,1013,0
"275",0.18,23.0,55.8,1013,0
"276",0.16,23.0,55.6,1013,0
"277",0.21,23.0,55.5,1013,0
"278",0.31,23.0,55.4,1013,0
"279",0.19,23.0,55.4,1013,0
"280",0.21,23.0,55.4,1013,0
"281",0.19,23.0,55.4,1013,0
"282",0.12,23.0,55.4,1013,0
"283",0.10,23.0,55.4,1013,0
"284",0.11,23.0,55.4,1013,0
"285",0.11,23.0,55.5,1013,0
"286",0.16,23.0,55.6,1013,0
"287",0.16,23.0,55.8,1013,0
"288",0.15,23.0,55.7,1013,0
"289",0.13,23.0,55.7,1013,0
"290",0.14,23.0,55.7,1013,0
"291",0.13,23.0,55.6,1013,0
"292",0.17,23.0,55.6,1013,0
"293",0.18,23.0,55.6,1013,0
"294",0.16,23.0,55.5,1013,0
"295",0.17,23.0,55.6,1013,0
"296",0.14,23.0,55.6,1013,0
"297",0.09,23.0,55.7,1013,0
"298",0.17,23.0,55.7,1013,0
"299",0.18,23.0,55.5,1013,0
"300",0.15,23.0,55.5,1013,0
"301",0.15,23.0,55.7,1013,0
"302",0.11,23.1,55.8,1013,0
"303",0.10,23.1,55.9,1013,0
"304",0.16,23.0,55.8,1013,0
"305",0.23,23.1,55.6,1013,0
"306",0.25,23.0,55.7,1013,0
"307",0.19,23.0,55.6,1013,0
"308",0.16,23.1,55.8,1013,0
"309",0.19,23.1,55.7,1013,0
"310",0.17,23.1,55.8,1013,0
"311",0.11,23.1,55.7,1013,0
"312",0.08,23.1,55.7,1013,0
"313",0.09,23.1,55.9,1013,0
"314",0.13,23.1,55.7,1013,0
"315",0.13,23.1,55.7,1013,0
"316",0.10,23.1,55.8,1013,0
"317",0.17,23.1,55.6,1013,0
"318",0.16,23.1,55.6,1013,0
"319",0.14,23.1,55.5,1013,0
"320",0.16,23.1,55.6,1013,0
"321",0.17,23.1,55.6,1013,0
"322",0.15,23.1,55.7,1013,0
"323",0.11,23.1,55.6,1013,0
"324",0.15,23.1,55.6,1013,0
"325",0.16,23.1,55.6,1013,0
"326",0.17,23.1,55.7,1013,0
"327",0.23,23.1,55.6,1013,0
"328",0.19,23.1,55.5,1013,0
"329",0.17,23.1,55.4,1013,0
"330",0.15,23.1,55.5,1013,0
"331",0.13,23.1,55.5,1013,0
"332",0.17,23.1,55.6,1013,0
"333",0.17,23.1,55.7,1013,0
"334",0.13,23.1,55.7,1013,0
"335",0.14,23.1,55.8,1013,0
"336",0.11,23.1,55.9,1013,0
"337",0.08,23.2,55.9,1013,0
"338",0.07,23.2,55.9,1013,0
"339",0.06,23.2,55.8,1013,0
"340",0.06,23.2,55.8,1013,0
"341",0.16,23.2,55.6,1013,0
"342",0.17,23.2,55.7,1013,0
"343",0.14,23.2,55.7,1013,0
"344",0.15,23.2,55.7,1013,0
"345",0.18,23.2,55.7,1013,0
"346",0.18,23.2,55.7,1013,0
"347",0.19,23.2,55.5,1013,0
"348",0.18,23.2,55.5,1013,0
"349",0.14,23.2,55.5,1013,0
"350",0.15,23.2,55.6,1013,0
"351",0.15,23.2,55.6,1013,0
"352",0.17,23.2,55.7,1013,0
"353",0.20,23.2,55.6,1013,0
"354",0.24,23.2,55.7,1013,0
"355",0.28,23.2,55.6,1013,0
"356",0.22,23.2,55.6,1013,0
"357",0.22,23.2,55.6,1013,0
"358",0.21,23.2,55.5,1013,0
"359",0.36,23.2,55.6,1013,0
"360",0.31,23.2,55.7,1013,0
"361",0.18,23.2,55.8,1013,0
"362",0.21,23.2,55.8,1013,0
"363",0.19,23.2,55.8,1013,0
"364",0.16,23.2,55.7,1013,0
"365",0.15,23.2,55.7,1013,0
"366",0.12,23.2,55.8,1013,0
"367",0.17,23.2,55.7,1013,0
"368",0.17,23.2,55.7,1013,0
"369",0.18,23.2,55.7,1013,0
"370",0.14,23.2,55.7,1013,0
"371",0.13,23.2,55.7,1013,0
"372",0.13,23.2,55.7,1013,0
"373",0.10,23.2,55.7,1013,0
"374",0.05,23.2,55.7,1013,0
"375",0.06,23.2,55.7,1013,0
"376",0.13,23.2,55.7,1013,0
"377",0.09,23.2,55.7,1013,0
"378",0.05,23.2,55.7,1013,0
"379",0.09,23.2,55.7,1013,0
"380",0.09,23.3,55.7,1013,0
"381",0.15,23.2,55.8,1013,0
"382",0.17,23.3,55.7,1013,0
"383",0.17,23.3,55.8,1013,0
"384",0.17,23.3,55.8,1013,0
"385",0.14,23.3,56.0,1013,0
"386",0.10,23.3,56.0,1013,0
"387",0.13,23.3,56.0,1013,0
"388",0.13,23.3,55.9,1013,0
"389",0.11,23.3,55.8,1013,0
"390",0.07,23.3,55.9,1013,0
"391",0.08,23.3,55.9,1013,0
"392",0.14,23.3,55.9,1013,0
"393",0.16,23.3,55.9,1013,0
"394",0.21,23.3,55.8,1013,0
"395",0.17,23.3,55.8,1013,0
"396",0.14,23.3,55.8,1013,0
"397",0.14,23.3,55.8,1013,0
"398",0.17,23.3,55.8,1013,0
"399",0.14,23.3,55.7,1013,0
"400",0.12,23.3,55.6,1013,0
"401",0.16,23.3,55.6,1013,0
"402",0.21,23.3,55.7,1013,0
"403",0.21,23.3,55.6,1013,0
"404",0.19,23.3,55.7,1013,0
"405",0.15,23.3,55.6,1013,0
"406",0.15,23.3,55.7,1013,0
"407",0.23,23.3,55.7,1013,0
"408",0.19,23.3,55.8,1013,0
"409",0.20,23.3,55.8,1013,0
"410",0.20,23.3,55.8,1013,0
"411",0.21,23.3,55.6,1013,0
"412",0.18,23.3,55.7,1013,0
"413",0.22,23.3,55.8,1013,0
"414",0.27,23.3,55.7,1013,0
"415",0.36,23.3,55.8,1013,0
"416",0.38,23.3,55.8,1013,0
"417",0.28,23.3,55.8,1013,0
"418",0.29,23.4,55.9,1013,0
"419",0.26,23.3,55.9,1013,0
"420",0.32,23.3,56.0,1013,0
"421",0.35,23.3,56.0,1013,0
"422",0.40,23.3,56.0,1013,0
"423",0.39,23.4,55.9,1013,0
"424",0.37,23.3,55.9,1013,0
"425",0.31,23.4,55.8,1013,0
"426",0.25,23.4,55.8,1013,0
"427",0.28,23.4,55.8,1013,0
"428",0.18,23.3,55.8,1013,0
"429",0.18,23.4,55.7,1013,0
"430",0.22,23.3,55.8,1013,0
"431",0.28,23.4,55.8,1013,0
"432",0.22,23.4,55.8,1013,0
"433",0.21,23.4,55.9,1013,0
"434",0.21,23.4,55.8,1013,0
"435",0.18,23.4,55.8,1013,0
"436",0.30,23.4,55.9,1013,0
"437",0.38,23.4,56.0,1013,0
"438",0.32,23.4,56.0,1013,0
"439",0.42,23.4,56.0,1013,0
"440",0.34,23.4,55.9,1013,0
"441",0.24,23.4,55.9,1013,0
"442",0.24,23.4,56.0,1013,0
"443",0.24,23.4,56.1,1013,0
"444",0.35,23.4,56.0,1013,0
"445",0.25,23.4,56.0,1013,0
"446",0.24,23.4,55.9,1013,0
"447",0.38,23.4,56.0,1013,0
"448",0.34,23.4,56.0,1013,0
"449",0.25,23.4,56.0,1013,0
"450",0.25,23.4,55.9,1013,0
"451",0.28,23.4,55.9,1013,0
"452",0.32,23.4,55.9,1013,0
"453",0.33,23.4,55.9,1013,0
"454",0.32,23.4,56.0,1013,0
"455",0.33,23.4,55.9,1013,0
"456",0.28,23.4,56.0,1013,0
"457",0.31,23.4,56.0,1013,0
"458",0.25,23.4,56.0,1013,0
"459",0.21,23.4,56.0,1013,0
"460",0.18,23.4,56.0,1013,0
"461",0.15,23.4,56.0,1013,0
"462",0.15,23.4,56.0,1013,0
"463",0.14,23.4,56.0,1013,0
"464",0.10,23.4,56.0,1013,0
"465",0.10,23.4,56.0,1013,0
"466",0.09,23.4,56.0,1013,0
"467",0.11,23.5,56.0,1013,0
"468",0.19,23.5,56.1,1013,0
"469",0.21,23.5,56.1,1013,0
"470",0.19,23.5,56.1,1013,0
"471",0.16,23.5,56.1,1013,0
"472",0.14,23.5,56.2,1013,0
"473",0.10,23.5,56.1,1013,0
"474",0.11,23.5,56.1,1013,0
"475",0.15,23.5,56.1,1013,0
"476",0.16,23.5,56.1,1013,0
"477",0.19,23.5,56.1,1013,0
"478",0.16,23.5,56.1,1013,0
"479",0.18,23.5,56.2,1013,0
"480",0.13,23.5,56.2,1013,0
"481",0.06,23.5,56.1,1013,0
"482",0.16,23.5,56.3,1013,0
"483",0.18,23.5,56.3,1013,0
"484",0.16,23.5,56.3,1013,0
"485",0.25,23.5,56.4,1013,0
"486",0.21,23.5,56.4,1013,0
"487",0.16,23.5,56.4,1013,0
"488",0.17,23.5,56.4,1013,0
"489",0.16,23.5,56.4,1013,0
"490",0.15,23.5,56.3,1013,0
"491",0.19,23.5,56.3,1013,0
"492",0.14,23.5,56.3,1013,0
"493",0.15,23.5,56.2,1013,0
"494",0.23,23.5,56.3,1013,0
"495",0.21,23.5,56.3,1013,0
"496",0.17,23.5,56.4,1013,0
"497",0.11,23.5,56.3,1013,0
"498",0.05,23.5,56.3,1013,0
"499",0.03,23.5,56.2,1013,0
"500",0.03,23.5,56.3,1013,0
"501",0.04,23.5,56.3,1013,0
"502",0.10,23.5,56.3,1013,0
"503",0.17,23.5,56.3,1013,0
"504",0.20,23.6,56.3,1013,0
"505",0.17,23.5,56.3,1013,0
"506",0.14,23.5,56.3,1013,0
"507",0.16,23.6,56.3,1013,0
"508",0.16,23.6,56.3,1013,0
"509",0.16,23.6,56.3,1013,0
"510",0.16,23.6,56.3,1013,0
"511",0.13,23.6,56.3,1013,0
"512",0.09,23.6,56.3,1013,0
"513",0.07,23.6,56.3,1013,0
"514",0.18,23.6,56.4,1013,0
"515",0.19,23.6,56.4,1013,0
"516",0.21,23.6,56.3,1013,0
"517",0.20,23.6,56.4,1013,0
"518",0.22,23.6,56.4,1013,0
"519",0.17,23.6,56.4,1013,0
"520",0.19,23.6,56.4,1013,0
"521",0.14,23.6,56.4,1013,0
"522",0.14,23.6,56.3,1013,0
"523",0.12,23.6,56.3,1013,0
"524",0.08,23.6,56.3,1013,0
"525",0.07,23.6,56.3,1013,0
"526",0.13,23.6,56.3,1013,0
"527",0.15,23.6,56.2,1013,0
"528",0.16,23.6,56.2,1013,0
"529",0.14,23.6,56.2,1013,0
"530",0.15,23.6,56.2,1013,0
"531",0.16,23.6,56.3,1013,0
"532",0.14,23.6,56.3,1013,0
"533",0.08,23.6,56.3,1013,0
"534",0.08,23.6,56.2,1013,0
"535",0.20,23.6,56.4,1013,0
"536",0.25,23.6,56.5,1013,0
"537",0.17,23.6,56.5,1013,0
"538",0.16,23.6,56.3,1013,0
"539",0.13,23.6,56.4,1013,0
"540",0.12,23.6,56.3,1013,0
"541",0.16,23.6,56.3,1013,0
"542",0.25,23.6,56.4,1013,0
"543",0.22,23.6,56.4,1013,0
"544",0.21,23.6,56.4,1013,0
"545",0.22,23.6,56.5,1013,0
"546",0.22,23.6,56.5,1013,0
"547",0.17,23.6,56.5,1013,0
"548",0.16,23.7,56.5,1013,0
"549",0.15,23.7,56.5,1013,0
"550",0.14,23.6,56.5,1013,0
"551",0.13,23.7,56.3,1013,0
"552",0.12,23.7,56.4,1013,0
"553",0.12,23.7,56.4,1013,0
"554",0.16,23.6,56.4,1013,0
"555",0.18,23.7,56.5,1013,0
"556",0.18,23.7,56.5,1013,0
"557",0.24,23.7,56.4,1013,0
"558",0.19,23.7,56.5,1013,0
"559",0.21,23.7,56.5,1013,0
"560",0.19,23.6,56.5,1013,0
"561",0.28,23.7,56.7,1013,0
"562",0.22,23.7,56.7,1013,0
"563",0.24,23.7,56.7,1013,0
"564",0.17,23.6,56.8,1013,0
"565",0.18,23.6,56.8,1013,0
"566",0.30,23.7,56.8,1013,0
"567",0.24,23.7,56.8,1013,0
"568",0.27,23.7,56.7,1013,0
"569",0.30,23.7,56.7,1013,0
"570",0.21,23.7,56.6,1013,0
"571",0.16,23.7,56.7,1013,0
"572",0.16,23.7,56.6,1013,0
"573",0.17,23.7,56.6,1013,0
"574",0.15,23.7,56.5,1013,0
"575",0.20,23.7,56.5,1013,0
"576",0.19,23.7,56.6,1013,0
"577",0.23,23.7,56.7,1013,0
"578",0.21,23.7,56.7,1013,0
"579",0.20,23.7,56.7,1013,0
"580",0.24,23.7,56.7,1013,0
"581",0.24,23.7,56.8,1013,0
"582",0.27,23.7,56.7,1013,0
"583",0.25,23.7,56.8,1013,0
"584",0.33,23.7,56.8,1013,0
"585",0.33,23.7,56.7,1013,0
"586",0.35,23.7,56.7,1013,0
"587",0.26,23.7,56.7,1013,0
"588",0.27,23.7,56.7,1013,0
"589",0.31,23.7,56.7,1013,0
"590",0.38,23.7,56.7,1013,0
"591",0.31,23.7,56.7,1013,0
"592",0.28,23.7,56.7,1013,0
"593",0.26,23.7,56.8,1013,0
"594",0.22,23.7,56.8,1013,0
"595",0.26,23.7,56.8,1013,0
"596",0.27,23.7,56.8,1013,0
"597",0.22,23.7,56.8,1013,0
"598",0.19,23.7,56.7,1013,0
"599",0.15,23.7,56.8,1013,0
"600",0.09,23.7,56.7,1013,0
"601",0.10,23.7,56.7,1013,0
"602",0.09,23.7,56.7,1013,0
"603",0.09,23.7,56.6,1013,0
"604",0.06,23.7,56.6,1013,0
"605",0.10,23.7,56.6,1013,0
"606",0.15,23.7,56.6,1013,0
"607",0.18,23.7,56.6,1013,0
"608",0.22,23.7,56.6,1013,0
"609",0.25,23.7,56.6,1013,0
"610",0.27,23.7,56.5,1013,0
"611",0.30,23.8,56.5,1013,0
"612",0.26,23.7,56.5,1013,0
"613",0.25,23.8,56.5,1013,0
"614",0.28,23.8,56.5,1013,0
"615",0.20,23.8,56.4,1013,0
"616",0.20,23.8,56.4,1013,0
"617",0.31,23.8,56.4,1013,0
"618",0.41,23.8,56.5,1013,0
"619",0.21,23.8,56.5,1013,0
"620",0.20,23.8,56.6,1013,0
"621",0.22,23.8,56.5,1013,0
"622",0.17,23.8,56.6,1013,0
"623",0.13,23.8,56.6,1013,0
"624",0.12,23.8,56.6,1013,0
"625",0.18,23.8,56.6,1013,0
"626",0.25,23.8,56.7,1013,0
"627",0.32,23.8,56.6,1013,0
"628",0.34,23.8,56.7,1013,0
"629",0.29,23.8,56.7,1013,0
"630",0.33,23.8,56.7,1013,0
