"[Software version]","Ver.2.46"
"[Measurement beginning time]",#17/04/2023 21:44:17#
"[Measurement end       time]",#17/04/2023 21:54:48#
"[Model number]","6531"
"[Measurement mode]","VTH"
"[Data transfer mode]","Original Data Transfer"
"[Calculation mode]","Instant"
"[S-TIME(S) -- Sampling interval(s)]",1
"[No.TRIAL -- the Number of Trial]",630
"[WIDTH -- Width of Duct]","-----"
"[HEIGHT -- Height of Duct]","-----"
"[DIAMETER -- Diameter of Duct]","-----"
"[Atmospheric pressure]",1013
"    ","V(m/s)","T(C)","H(%RH)"
"Max.",0.20,26.3,25.8
"Min.",0.01,25.8,24.8
"Avg.",0.04,26.0,25.3
" SD ",0.038,0.15,0.29
"No.","V(m/s)","T(C)","H(%RH)","A(hPa)","Atom.F"
"44",0.02,26.3,25.0,1013,0
"45",0.01,26.3,25.0,1013,0
"46",0.01,26.3,24.9,1013,0
"47",0.01,26.3,25.0,1013,0
"48",0.01,26.3,25.0,1013,0
"49",0.01,26.3,25.0,1013,0
"50",0.01,26.3,25.0,1013,0
"51",0.01,26.3,24.9,1013,0
"52",0.02,26.3,24.9,1013,0
"53",0.04,26.3,24.9,1013,0
"54",0.08,26.3,24.9,1013,0
"55",0.07,26.3,24.8,1013,0
"56",0.04,26.3,24.8,1013,0
"57",0.05,26.3,24.8,1013,0
"58",0.07,26.2,24.8,1013,0
"59",0.05,26.2,24.9,1013,0
"60",0.05,26.2,24.8,1013,0
"61",0.06,26.2,24.8,1013,0
"62",0.05,26.2,24.9,1013,0
"63",0.06,26.2,24.9,1013,0
"64",0.12,26.2,24.9,1013,0
"65",0.14,26.2,24.9,1013,0
"66",0.14,26.2,24.9,1013,0
"67",0.09,26.2,24.9,1013,0
"68",0.04,26.2,24.9,1013,0
"69",0.02,26.2,24.9,1013,0
"70",0.01,26.2,24.9,1013,0
"71",0.01,26.2,24.9,1013,0
"72",0.01,26.2,24.9,1013,0
"73",0.01,26.2,24.9,1013,0
"74",0.01,26.2,24.9,1013,0
"75",0.01,26.2,24.9,1013,0
"76",0.01,26.2,24.9,1013,0
"77",0.01,26.2,25.0,1013,0
"78",0.01,26.2,25.0,1013,0
"79",0.01,26.2,25.1,1013,0
"80",0.04,26.3,25.0,1013,0
"81",0.06,26.2,25.0,1013,0
"82",0.08,26.2,24.9,1013,0
"83",0.07,26.2,24.9,1013,0
"84",0.05,26.2,24.9,1013,0
"85",0.04,26.2,24.9,1013,0
"86",0.02,26.2,24.9,1013,0
"87",0.02,26.2,24.9,1013,0
"88",0.02,26.2,24.9,1013,0
"89",0.02,26.2,24.9,1013,0
"90",0.01,26.2,24.9,1013,0
"91",0.01,26.2,24.8,1013,0
"92",0.01,26.2,24.9,1013,0
"93",0.01,26.2,24.9,1013,0
"94",0.01,26.2,24.9,1013,0
"95",0.01,26.2,24.9,1013,0
"96",0.01,26.2,24.9,1013,0
"97",0.01,26.2,24.9,1013,0
"98",0.04,26.2,24.9,1013,0
"99",0.03,26.2,24.9,1013,0
"100",0.03,26.2,24.9,1013,0
"101",0.03,26.2,24.9,1013,0
"102",0.04,26.2,24.9,1013,0
"103",0.07,26.2,24.9,1013,0
"104",0.05,26.2,25.0,1013,0
"105",0.06,26.2,25.0,1013,0
"106",0.09,26.2,25.0,1013,0
"107",0.08,26.1,25.1,1013,0
"108",0.03,26.2,25.1,1013,0
"109",0.03,26.2,25.1,1013,0
"110",0.02,26.2,25.1,1013,0
"111",0.01,26.2,25.1,1013,0
"112",0.02,26.2,25.1,1013,0
"113",0.02,26.2,25.1,1013,0
"114",0.02,26.1,25.1,1013,0
"115",0.01,26.2,25.1,1013,0
"116",0.01,26.2,25.1,1013,0
"117",0.01,26.2,25.1,1013,0
"118",0.01,26.2,25.1,1013,0
"119",0.01,26.2,25.1,1013,0
"120",0.02,26.2,25.1,1013,0
"121",0.03,26.2,25.1,1013,0
"122",0.03,26.2,25.1,1013,0
"123",0.04,26.2,25.1,1013,0
"124",0.04,26.2,25.1,1013,0
"125",0.03,26.1,25.0,1013,0
"126",0.03,26.1,25.0,1013,0
"127",0.02,26.1,25.0,1013,0
"128",0.03,26.1,24.9,1013,0
"129",0.02,26.2,25.0,1013,0
"130",0.02,26.2,25.0,1013,0
"131",0.03,26.2,25.0,1013,0
"132",0.03,26.1,25.0,1013,0
"133",0.02,26.2,25.0,1013,0
"134",0.01,26.2,25.0,1013,0
"135",0.01,26.2,25.0,1013,0
"136",0.01,26.2,25.0,1013,0
"137",0.01,26.2,25.0,1013,0
"138",0.01,26.2,25.0,1013,0
"139",0.01,26.2,25.0,1013,0
"140",0.01,26.2,25.0,1013,0
"141",0.01,26.2,25.0,1013,0
"142",0.01,26.2,25.0,1013,0
"143",0.01,26.2,24.9,1013,0
"144",0.01,26.2,24.9,1013,0
"145",0.01,26.2,25.0,1013,0
"146",0.01,26.2,24.9,1013,0
"147",0.01,26.2,25.0,1013,0
"148",0.01,26.2,24.9,1013,0
"149",0.05,26.2,24.9,1013,0
"150",0.14,26.1,24.9,1013,0
"151",0.11,26.1,24.9,1013,0
"152",0.05,26.1,25.0,1013,0
"153",0.03,26.1,25.0,1013,0
"154",0.07,26.1,25.0,1013,0
"155",0.11,26.1,25.0,1013,0
"156",0.11,26.1,25.0,1013,0
"157",0.06,26.1,25.0,1013,0
"158",0.04,26.1,25.0,1013,0
"159",0.07,26.1,25.0,1013,0
"160",0.10,26.1,25.1,1013,0
"161",0.07,26.1,25.1,1013,0
"162",0.05,26.1,25.1,1013,0
"163",0.03,26.1,25.1,1013,0
"164",0.02,26.1,25.1,1013,0
"165",0.01,26.1,25.1,1013,0
"166",0.01,26.1,25.0,1013,0
"167",0.01,26.1,25.1,1013,0
"168",0.01,26.1,25.1,1013,0
"169",0.02,26.1,25.1,1013,0
"170",0.02,26.1,25.1,1013,0
"171",0.02,26.1,25.1,1013,0
"172",0.02,26.1,25.1,1013,0
"173",0.01,26.1,25.1,1013,0
"174",0.01,26.1,25.1,1013,0
"175",0.01,26.2,25.1,1013,0
"176",0.01,26.2,25.1,1013,0
"177",0.01,26.2,25.1,1013,0
"178",0.01,26.2,25.1,1013,0
"179",0.01,26.1,25.1,1013,0
"180",0.02,26.1,25.1,1013,0
"181",0.02,26.1,25.1,1013,0
"182",0.01,26.1,25.1,1013,0
"183",0.01,26.1,25.1,1013,0
"184",0.01,26.1,25.1,1013,0
"185",0.01,26.2,25.1,1013,0
"186",0.01,26.2,25.1,1013,0
"187",0.01,26.1,25.1,1013,0
"188",0.01,26.1,25.1,1013,0
"189",0.01,26.2,25.1,1013,0
"190",0.01,26.1,25.2,1013,0
"191",0.01,26.1,25.1,1013,0
"192",0.01,26.2,25.1,1013,0
"193",0.01,26.2,25.1,1013,0
"194",0.01,26.1,25.1,1013,0
"195",0.02,26.1,25.1,1013,0
"196",0.03,26.1,25.1,1013,0
"197",0.05,26.1,25.1,1013,0
"198",0.04,26.1,25.1,1013,0
"199",0.02,26.1,25.1,1013,0
"200",0.03,26.1,25.2,1013,0
"201",0.02,26.1,25.2,1013,0
"202",0.02,26.1,25.2,1013,0
"203",0.02,26.2,25.2,1013,0
"204",0.01,26.1,25.2,1013,0
"205",0.01,26.1,25.2,1013,0
"206",0.01,26.1,25.2,1013,0
"207",0.01,26.1,25.2,1013,0
"208",0.01,26.1,25.2,1013,0
"209",0.01,26.1,25.2,1013,0
"210",0.01,26.1,25.2,1013,0
"211",0.01,26.2,25.1,1013,0
"212",0.01,26.1,25.2,1013,0
"213",0.01,26.1,25.2,1013,0
"214",0.01,26.1,25.2,1013,0
"215",0.01,26.1,25.2,1013,0
"216",0.01,26.1,25.1,1013,0
"217",0.01,26.2,25.2,1013,0
"218",0.01,26.2,25.1,1013,0
"219",0.01,26.2,25.2,1013,0
"220",0.01,26.1,25.1,1013,0
"221",0.05,26.1,25.2,1013,0
"222",0.05,26.1,25.2,1013,0
"223",0.09,26.1,25.2,1013,0
"224",0.08,26.1,25.2,1013,0
"225",0.04,26.1,25.2,1013,0
"226",0.02,26.1,25.3,1013,0
"227",0.02,26.1,25.2,1013,0
"228",0.01,26.1,25.2,1013,0
"229",0.01,26.1,25.2,1013,0
"230",0.01,26.2,25.2,1013,0
"231",0.02,26.1,25.2,1013,0
"232",0.02,26.1,25.2,1013,0
"233",0.02,26.1,25.2,1013,0
"234",0.02,26.1,25.2,1013,0
"235",0.01,26.1,25.2,1013,0
"236",0.01,26.1,25.2,1013,0
"237",0.01,26.1,25.2,1013,0
"238",0.01,26.1,25.2,1013,0
"239",0.01,26.1,25.2,1013,0
"240",0.01,26.1,25.2,1013,0
"241",0.03,26.2,25.2,1013,0
"242",0.03,26.1,25.2,1013,0
"243",0.03,26.1,25.2,1013,0
"244",0.01,26.1,25.2,1013,0
"245",0.01,26.1,25.2,1013,0
"246",0.01,26.1,25.2,1013,0
"247",0.01,26.1,25.2,1013,0
"248",0.01,26.1,25.2,1013,0
"249",0.01,26.1,25.2,1013,0
"250",0.01,26.1,25.2,1013,0
"251",0.01,26.1,25.2,1013,0
"252",0.01,26.1,25.2,1013,0
"253",0.01,26.1,25.2,1013,0
"254",0.01,26.2,25.2,1013,0
"255",0.01,26.1,25.2,1013,0
"256",0.02,26.1,25.2,1013,0
"257",0.12,26.1,25.2,1013,0
"258",0.08,26.1,25.2,1013,0
"259",0.03,26.1,25.2,1013,0
"260",0.02,26.1,25.3,1013,0
"261",0.01,26.1,25.2,1013,0
"262",0.01,26.1,25.2,1013,0
"263",0.01,26.1,25.2,1013,0
"264",0.01,26.1,25.3,1013,0
"265",0.01,26.1,25.3,1013,0
"266",0.01,26.1,25.3,1013,0
"267",0.01,26.1,25.3,1013,0
"268",0.01,26.1,25.3,1013,0
"269",0.01,26.1,25.3,1013,0
"270",0.01,26.2,25.2,1013,0
"271",0.01,26.1,25.3,1013,0
"272",0.01,26.1,25.3,1013,0
"273",0.01,26.1,25.3,1013,0
"274",0.01,26.1,25.2,1013,0
"275",0.01,26.1,25.3,1013,0
"276",0.01,26.2,25.3,1013,0
"277",0.01,26.1,25.3,1013,0
"278",0.01,26.1,25.2,1013,0
"279",0.02,26.1,25.3,1013,0
"280",0.03,26.1,25.3,1013,0
"281",0.02,26.1,25.2,1013,0
"282",0.06,26.1,25.3,1013,0
"283",0.12,26.1,25.3,1013,0
"284",0.11,26.1,25.3,1013,0
"285",0.08,26.1,25.3,1013,0
"286",0.06,26.1,25.3,1013,0
"287",0.03,26.1,25.3,1013,0
"288",0.01,26.1,25.3,1013,0
"289",0.01,26.1,25.3,1013,0
"290",0.01,26.1,25.3,1013,0
"291",0.02,26.1,25.3,1013,0
"292",0.02,26.1,25.3,1013,0
"293",0.02,26.1,25.2,1013,0
"294",0.04,26.1,25.3,1013,0
"295",0.05,26.1,25.3,1013,0
"296",0.03,26.1,25.3,1013,0
"297",0.02,26.1,25.3,1013,0
"298",0.01,26.1,25.3,1013,0
"299",0.01,26.1,25.3,1013,0
"300",0.01,26.1,25.2,1013,0
"301",0.01,26.1,25.3,1013,0
"302",0.01,26.1,25.3,1013,0
"303",0.01,26.1,25.3,1013,0
"304",0.01,26.1,25.3,1013,0
"305",0.01,26.1,25.3,1013,0
"306",0.02,26.1,25.3,1013,0
"307",0.06,26.1,25.3,1013,0
"308",0.05,26.1,25.3,1013,0
"309",0.03,26.1,25.3,1013,0
"310",0.02,26.1,25.3,1013,0
"311",0.02,26.1,25.3,1013,0
"312",0.02,26.1,25.3,1013,0
"313",0.04,26.1,25.4,1013,0
"314",0.04,26.1,25.4,1013,0
"315",0.03,26.1,25.3,1013,0
"316",0.04,26.1,25.4,1013,0
"317",0.04,26.1,25.3,1013,0
"318",0.06,26.1,25.4,1013,0
"319",0.05,26.1,25.3,1013,0
"320",0.06,26.0,25.4,1013,0
"321",0.10,26.0,25.4,1013,0
"322",0.10,26.0,25.3,1013,0
"323",0.06,26.0,25.4,1013,0
"324",0.05,26.0,25.4,1013,0
"325",0.04,26.0,25.4,1013,0
"326",0.04,26.0,25.4,1013,0
"327",0.03,26.0,25.3,1013,0
"328",0.02,26.0,25.4,1013,0
"329",0.01,26.0,25.3,1013,0
"330",0.02,26.0,25.3,1013,0
"331",0.02,26.0,25.4,1013,0
"332",0.02,26.0,25.4,1013,0
"333",0.01,26.0,25.3,1013,0
"334",0.01,26.0,25.4,1013,0
"335",0.01,26.0,25.4,1013,0
"336",0.01,26.0,25.3,1013,0
"337",0.01,26.0,25.3,1013,0
"338",0.01,26.0,25.3,1013,0
"339",0.01,26.0,25.4,1013,0
"340",0.01,26.1,25.3,1013,0
"341",0.03,26.1,25.3,1013,0
"342",0.11,26.0,25.4,1013,0
"343",0.15,26.0,25.4,1013,0
"344",0.18,26.0,25.4,1013,0
"345",0.19,26.0,25.5,1013,0
"346",0.17,25.9,25.5,1013,0
"347",0.16,25.9,25.5,1013,0
"348",0.14,25.9,25.5,1013,0
"349",0.10,26.0,25.5,1013,0
"350",0.10,25.9,25.5,1013,0
"351",0.11,25.9,25.5,1013,0
"352",0.06,25.9,25.5,1013,0
"353",0.04,26.0,25.5,1013,0
"354",0.04,26.0,25.5,1013,0
"355",0.03,26.0,25.5,1013,0
"356",0.03,26.0,25.5,1013,0
"357",0.08,25.9,25.5,1013,0
"358",0.07,26.0,25.4,1013,0
"359",0.13,26.0,25.5,1013,0
"360",0.20,25.9,25.5,1013,0
"361",0.14,25.9,25.5,1013,0
"362",0.11,25.9,25.5,1013,0
"363",0.07,25.9,25.5,1013,0
"364",0.05,25.9,25.5,1013,0
"365",0.07,25.9,25.5,1013,0
"366",0.10,25.9,25.5,1013,0
"367",0.15,25.9,25.5,1013,0
"368",0.16,25.9,25.5,1013,0
"369",0.14,25.9,25.5,1013,0
"370",0.11,25.9,25.5,1013,0
"371",0.05,25.9,25.6,1013,0
"372",0.02,25.9,25.5,1013,0
"373",0.02,25.9,25.5,1013,0
"374",0.01,25.9,25.5,1013,0
"375",0.02,25.9,25.5,1013,0
"376",0.01,25.9,25.5,1013,0
"377",0.03,25.9,25.5,1013,0
"378",0.04,25.9,25.5,1013,0
"379",0.05,25.9,25.5,1013,0
"380",0.05,25.9,25.5,1013,0
"381",0.03,25.9,25.5,1013,0
"382",0.02,25.9,25.5,1013,0
"383",0.03,25.9,25.6,1013,0
"384",0.04,25.9,25.6,1013,0
"385",0.05,25.9,25.6,1013,0
"386",0.05,25.9,25.6,1013,0
"387",0.07,25.9,25.5,1013,0
"388",0.06,25.9,25.6,1013,0
"389",0.06,25.9,25.5,1013,0
"390",0.05,25.9,25.6,1013,0
"391",0.04,25.9,25.6,1013,0
"392",0.03,25.9,25.6,1013,0
"393",0.04,25.9,25.6,1013,0
"394",0.07,25.9,25.5,1013,0
"395",0.07,25.9,25.6,1013,0
"396",0.15,25.9,25.5,1013,0
"397",0.14,25.9,25.5,1013,0
"398",0.13,25.9,25.6,1013,0
"399",0.16,25.8,25.6,1013,0
"400",0.11,25.9,25.6,1013,0
"401",0.07,25.9,25.6,1013,0
"402",0.05,25.9,25.7,1013,0
"403",0.03,25.9,25.6,1013,0
"404",0.03,25.9,25.6,1013,0
"405",0.03,25.9,25.6,1013,0
"406",0.03,25.9,25.6,1013,0
"407",0.04,25.9,25.6,1013,0
"408",0.04,25.9,25.6,1013,0
"409",0.03,25.9,25.6,1013,0
"410",0.03,25.9,25.6,1013,0
"411",0.03,25.9,25.6,1013,0
"412",0.02,25.9,25.5,1013,0
"413",0.02,25.9,25.5,1013,0
"414",0.01,25.9,25.6,1013,0
"415",0.01,25.9,25.5,1013,0
"416",0.01,25.9,25.5,1013,0
"417",0.01,25.9,25.5,1013,0
"418",0.04,25.9,25.5,1013,0
"419",0.07,25.9,25.5,1013,0
"420",0.05,25.9,25.5,1013,0
"421",0.05,25.9,25.5,1013,0
"422",0.04,25.9,25.5,1013,0
"423",0.04,25.9,25.5,1013,0
"424",0.12,25.9,25.5,1013,0
"425",0.12,25.9,25.5,1013,0
"426",0.09,25.9,25.6,1013,0
"427",0.09,25.8,25.5,1013,0
"428",0.14,25.8,25.6,1013,0
"429",0.14,25.8,25.6,1013,0
"430",0.11,25.8,25.7,1013,0
"431",0.07,25.8,25.7,1013,0
"432",0.07,25.8,25.6,1013,0
"433",0.08,25.8,25.7,1013,0
"434",0.06,25.8,25.7,1013,0
"435",0.03,25.8,25.7,1013,0
"436",0.01,25.8,25.7,1013,0
"437",0.01,25.9,25.7,1013,0
"438",0.02,25.9,25.6,1013,0
"439",0.03,25.9,25.6,1013,0
"440",0.03,25.9,25.6,1013,0
"441",0.02,25.9,25.5,1013,0
"442",0.02,25.9,25.7,1013,0
"443",0.01,25.9,25.6,1013,0
"444",0.02,25.9,25.6,1013,0
"445",0.04,25.9,25.6,1013,0
"446",0.04,25.9,25.6,1013,0
"447",0.03,25.9,25.6,1013,0
"448",0.04,25.9,25.6,1013,0
"449",0.03,25.9,25.5,1013,0
"450",0.04,25.9,25.6,1013,0
"451",0.06,25.9,25.6,1013,0
"452",0.05,25.9,25.6,1013,0
"453",0.05,25.9,25.6,1013,0
"454",0.09,25.9,25.6,1013,0
"455",0.06,25.9,25.7,1013,0
"456",0.08,25.9,25.6,1013,0
"457",0.14,25.9,25.7,1013,0
"458",0.11,25.9,25.6,1013,0
"459",0.07,25.9,25.7,1013,0
"460",0.07,25.9,25.6,1013,0
"461",0.06,25.9,25.7,1013,0
"462",0.04,25.9,25.6,1013,0
"463",0.03,25.9,25.7,1013,0
"464",0.02,25.9,25.6,1013,0
"465",0.02,25.9,25.6,1013,0
"466",0.02,25.9,25.7,1013,0
"467",0.01,25.9,25.6,1013,0
"468",0.01,25.9,25.7,1013,0
"469",0.01,25.9,25.6,1013,0
"470",0.01,25.9,25.6,1013,0
"471",0.01,25.9,25.6,1013,0
"472",0.01,25.9,25.6,1013,0
"473",0.01,25.9,25.6,1013,0
"474",0.01,25.9,25.6,1013,0
"475",0.01,25.9,25.6,1013,0
"476",0.04,25.9,25.6,1013,0
"477",0.07,25.9,25.6,1013,0
"478",0.04,25.9,25.6,1013,0
"479",0.02,25.9,25.6,1013,0
"480",0.01,25.9,25.6,1013,0
"481",0.01,25.9,25.7,1013,0
"482",0.01,25.9,25.7,1013,0
"483",0.01,25.9,25.6,1013,0
"484",0.03,25.9,25.6,1013,0
"485",0.10,25.9,25.7,1013,0
"486",0.11,25.9,25.6,1013,0
"487",0.08,25.9,25.7,1013,0
"488",0.05,25.9,25.6,1013,0
"489",0.02,25.9,25.6,1013,0
"490",0.02,25.9,25.6,1013,0
"491",0.08,25.9,25.7,1013,0
"492",0.09,25.9,25.7,1013,0
"493",0.09,25.9,25.7,1013,0
"494",0.10,25.9,25.6,1013,0
"495",0.07,25.8,25.7,1013,0
"496",0.07,25.9,25.7,1013,0
"497",0.07,25.8,25.7,1013,0
"498",0.06,25.8,25.7,1013,0
"499",0.09,25.8,25.7,1013,0
"500",0.13,25.8,25.7,1013,0
"501",0.12,25.8,25.6,1013,0
"502",0.13,25.8,25.7,1013,0
"503",0.12,25.8,25.7,1013,0
"504",0.10,25.8,25.7,1013,0
"505",0.13,25.8,25.8,1013,0
"506",0.12,25.8,25.8,1013,0
"507",0.13,25.8,25.8,1013,0
"508",0.11,25.8,25.7,1013,0
"509",0.06,25.8,25.8,1013,0
"510",0.03,25.9,25.7,1013,0
"511",0.02,25.9,25.7,1013,0
"512",0.09,25.9,25.7,1013,0
"513",0.13,25.8,25.7,1013,0
"514",0.12,25.8,25.7,1013,0
"515",0.07,25.8,25.7,1013,0
"516",0.05,25.8,25.7,1013,0
"517",0.04,25.8,25.7,1013,0
"518",0.05,25.8,25.7,1013,0
"519",0.05,25.8,25.7,1013,0
"520",0.03,25.8,25.7,1013,0
"521",0.03,25.9,25.7,1013,0
"522",0.03,25.9,25.7,1013,0
"523",0.04,25.9,25.6,1013,0
"524",0.03,25.9,25.7,1013,0
"525",0.02,25.9,25.7,1013,0
"526",0.01,25.9,25.7,1013,0
"527",0.02,25.9,25.7,1013,0
"528",0.01,25.9,25.7,1013,0
"529",0.01,25.9,25.6,1013,0
"530",0.03,25.9,25.7,1013,0
"531",0.08,25.9,25.6,1013,0
"532",0.13,25.9,25.6,1013,0
"533",0.13,25.9,25.7,1013,0
"534",0.15,25.8,25.7,1013,0
"535",0.15,25.9,25.7,1013,0
"536",0.16,25.8,25.7,1013,0
"537",0.16,25.8,25.7,1013,0
"538",0.11,25.8,25.7,1013,0
"539",0.05,25.8,25.7,1013,0
"540",0.03,25.8,25.7,1013,0
"541",0.03,25.8,25.7,1013,0
"542",0.04,25.8,25.7,1013,0
"543",0.05,25.8,25.7,1013,0
"544",0.05,25.8,25.7,1013,0
"545",0.07,25.8,25.7,1013,0
"546",0.07,25.8,25.7,1013,0
"547",0.05,25.8,25.7,1013,0
"548",0.05,25.8,25.7,1013,0
"549",0.07,25.8,25.7,1013,0
"550",0.08,25.8,25.7,1013,0
"551",0.05,25.8,25.7,1013,0
"552",0.02,25.9,25.7,1013,0
"553",0.02,25.9,25.7,1013,0
"554",0.01,25.9,25.7,1013,0
"555",0.01,25.9,25.7,1013,0
"556",0.01,25.9,25.7,1013,0
"557",0.01,25.9,25.7,1013,0
"558",0.01,25.9,25.7,1013,0
"559",0.03,25.9,25.7,1013,0
"560",0.06,25.9,25.6,1013,0
"561",0.05,25.9,25.6,1013,0
"562",0.03,25.9,25.7,1013,0
"563",0.01,25.9,25.6,1013,0
"564",0.01,25.9,25.7,1013,0
"565",0.01,25.9,25.6,1013,0
"566",0.03,25.9,25.7,1013,0
"567",0.06,25.9,25.6,1013,0
"568",0.09,25.9,25.6,1013,0
"569",0.05,25.9,25.6,1013,0
"570",0.03,25.9,25.6,1013,0
"571",0.02,25.9,25.6,1013,0
"572",0.02,25.9,25.6,1013,0
"573",0.02,25.9,25.6,1013,0
"574",0.02,25.9,25.6,1013,0
"575",0.02,25.9,25.6,1013,0
"576",0.01,25.9,25.6,1013,0
"577",0.01,25.9,25.6,1013,0
"578",0.02,25.9,25.6,1013,0
"579",0.04,25.9,25.6,1013,0
"580",0.03,25.9,25.6,1013,0
"581",0.03,25.9,25.6,1013,0
"582",0.02,25.9,25.6,1013,0
"583",0.01,25.9,25.5,1013,0
"584",0.01,25.9,25.6,1013,0
"585",0.04,25.9,25.6,1013,0
"586",0.12,25.9,25.7,1013,0
"587",0.08,25.9,25.7,1013,0
"588",0.04,25.9,25.7,1013,0
"589",0.02,25.9,25.6,1013,0
"590",0.01,25.9,25.6,1013,0
"591",0.01,25.9,25.6,1013,0
"592",0.01,25.9,25.6,1013,0
"593",0.01,25.9,25.6,1013,0
"594",0.01,25.9,25.6,1013,0
"595",0.01,25.9,25.6,1013,0
"596",0.01,25.9,25.6,1013,0
"597",0.02,25.9,25.6,1013,0
"598",0.03,25.9,25.6,1013,0
"599",0.04,25.9,25.6,1013,0
"600",0.04,25.9,25.7,1013,0
"601",0.02,25.9,25.6,1013,0
"602",0.05,25.9,25.6,1013,0
"603",0.12,25.9,25.7,1013,0
"604",0.15,25.9,25.7,1013,0
"605",0.14,25.8,25.7,1013,0
"606",0.10,25.9,25.7,1013,0
"607",0.06,25.9,25.7,1013,0
"608",0.03,25.9,25.7,1013,0
"609",0.05,25.9,25.7,1013,0
"610",0.05,25.9,25.7,1013,0
"611",0.03,25.9,25.7,1013,0
"612",0.02,25.9,25.7,1013,0
"613",0.02,25.9,25.7,1013,0
"614",0.02,25.9,25.7,1013,0
"615",0.01,25.9,25.7,1013,0
"616",0.02,25.9,25.7,1013,0
"617",0.06,25.9,25.7,1013,0
"618",0.09,25.9,25.7,1013,0
"619",0.06,25.9,25.7,1013,0
"620",0.03,25.9,25.6,1013,0
"621",0.02,25.9,25.6,1013,0
"622",0.02,25.9,25.7,1013,0
"623",0.02,25.9,25.6,1013,0
"624",0.02,25.9,25.7,1013,0
"625",0.02,25.9,25.7,1013,0
"626",0.01,25.9,25.7,1013,0
"627",0.02,25.9,25.7,1013,0
"628",0.01,25.9,25.7,1013,0
"629",0.01,25.9,25.7,1013,0
"630",0.01,25.9,25.7,1013,0
