"[Software version]","Ver.2.46"
"[Measurement beginning time]",#18/03/2023 19:50:28#
"[Measurement end       time]",#18/03/2023 20:00:58#
"[Model number]","6531"
"[Measurement mode]","VTH"
"[Data transfer mode]","Original Data Transfer"
"[Calculation mode]","Instant"
"[S-TIME(S) -- Sampling interval(s)]",1
"[No.TRIAL -- the Number of Trial]",630
"[WIDTH -- Width of Duct]","-----"
"[HEIGHT -- Height of Duct]","-----"
"[DIAMETER -- Diameter of Duct]","-----"
"[Atmospheric pressure]",1013
"    ","V(m/s)","T(C)","H(%RH)"
"Max.",0.32,20.7,33.9
"Min.",0.00,20.1,32.6
"Avg.",0.05,20.4,33.2
" SD ",0.058,0.17,0.35
"No.","V(m/s)","T(C)","H(%RH)","A(hPa)","Atom.F"
"227",0.02,20.4,33.2,1013,0
"228",0.00,20.4,33.2,1013,0
"229",0.00,20.4,33.2,1013,0
"230",0.00,20.4,33.2,1013,0
"231",0.03,20.4,33.2,1013,0
"232",0.05,20.4,33.2,1013,0
"233",0.03,20.4,33.2,1013,0
"234",0.01,20.4,33.2,1013,0
"235",0.01,20.4,33.2,1013,0
"236",0.00,20.4,33.2,1013,0
"237",0.00,20.4,33.2,1013,0
"238",0.00,20.4,33.2,1013,0
"239",0.00,20.4,33.2,1013,0
"240",0.00,20.4,33.2,1013,0
"241",0.00,20.4,33.2,1013,0
"242",0.00,20.4,33.2,1013,0
"243",0.00,20.4,33.2,1013,0
"244",0.00,20.4,33.1,1013,0
"245",0.00,20.4,33.2,1013,0
"246",0.00,20.4,33.2,1013,0
"247",0.00,20.4,33.2,1013,0
"248",0.00,20.4,33.2,1013,0
"249",0.00,20.4,33.2,1013,0
"250",0.00,20.4,33.2,1013,0
"251",0.00,20.4,33.1,1013,0
"252",0.00,20.5,33.1,1013,0
"253",0.00,20.5,33.2,1013,0
"254",0.00,20.5,33.1,1013,0
"255",0.00,20.5,33.1,1013,0
"256",0.00,20.5,33.1,1013,0
"257",0.00,20.4,33.1,1013,0
"258",0.00,20.5,33.1,1013,0
"259",0.00,20.5,33.1,1013,0
"260",0.00,20.5,33.1,1013,0
"261",0.00,20.5,33.1,1013,0
"262",0.00,20.5,33.1,1013,0
"263",0.00,20.5,33.1,1013,0
"264",0.00,20.5,33.1,1013,0
"265",0.00,20.5,33.1,1013,0
"266",0.02,20.5,33.1,1013,0
"267",0.09,20.5,33.1,1013,0
"268",0.17,20.5,33.2,1013,0
"269",0.26,20.5,33.2,1013,0
"270",0.18,20.4,33.2,1013,0
"271",0.13,20.4,33.2,1013,0
"272",0.12,20.4,33.2,1013,0
"273",0.14,20.4,33.2,1013,0
"274",0.16,20.4,33.2,1013,0
"275",0.11,20.4,33.2,1013,0
"276",0.08,20.4,33.2,1013,0
"277",0.06,20.4,33.2,1013,0
"278",0.03,20.4,33.1,1013,0
"279",0.01,20.5,33.2,1013,0
"280",0.01,20.4,33.1,1013,0
"281",0.04,20.5,33.1,1013,0
"282",0.07,20.4,33.1,1013,0
"283",0.10,20.4,33.1,1013,0
"284",0.08,20.4,33.1,1013,0
"285",0.04,20.4,33.1,1013,0
"286",0.05,20.4,33.1,1013,0
"287",0.04,20.4,33.1,1013,0
"288",0.03,20.4,33.1,1013,0
"289",0.01,20.4,33.1,1013,0
"290",0.01,20.4,33.1,1013,0
"291",0.02,20.4,33.1,1013,0
"292",0.02,20.4,33.1,1013,0
"293",0.00,20.4,33.1,1013,0
"294",0.04,20.4,33.1,1013,0
"295",0.10,20.4,33.1,1013,0
"296",0.11,20.4,33.1,1013,0
"297",0.09,20.4,33.1,1013,0
"298",0.07,20.4,33.1,1013,0
"299",0.07,20.4,33.0,1013,0
"300",0.05,20.4,33.1,1013,0
"301",0.03,20.4,33.1,1013,0
"302",0.02,20.4,33.1,1013,0
"303",0.12,20.4,33.1,1013,0
"304",0.13,20.4,33.1,1013,0
"305",0.12,20.4,33.1,1013,0
"306",0.07,20.4,33.0,1013,0
"307",0.05,20.4,33.1,1013,0
"308",0.07,20.4,33.1,1013,0
"309",0.12,20.4,33.1,1013,0
"310",0.13,20.4,33.1,1013,0
"311",0.12,20.4,33.1,1013,0
"312",0.05,20.4,33.2,1013,0
"313",0.01,20.4,33.0,1013,0
"314",0.01,20.4,33.1,1013,0
"315",0.00,20.4,33.1,1013,0
"316",0.00,20.4,33.1,1013,0
"317",0.00,20.4,33.1,1013,0
"318",0.00,20.5,33.1,1013,0
"319",0.00,20.5,33.0,1013,0
"320",0.00,20.5,33.0,1013,0
"321",0.00,20.5,33.1,1013,0
"322",0.00,20.5,33.0,1013,0
"323",0.00,20.5,33.0,1013,0
"324",0.00,20.5,33.0,1013,0
"325",0.00,20.5,33.0,1013,0
"326",0.00,20.5,33.0,1013,0
"327",0.00,20.5,33.0,1013,0
"328",0.00,20.5,33.0,1013,0
"329",0.00,20.5,33.0,1013,0
"330",0.00,20.5,33.0,1013,0
"331",0.00,20.5,33.0,1013,0
"332",0.00,20.5,33.0,1013,0
"333",0.00,20.5,33.0,1013,0
"334",0.00,20.5,33.0,1013,0
"335",0.00,20.5,33.0,1013,0
"336",0.00,20.5,33.0,1013,0
"337",0.00,20.5,33.0,1013,0
"338",0.00,20.5,33.0,1013,0
"339",0.00,20.5,33.0,1013,0
"340",0.08,20.5,33.0,1013,0
"341",0.10,20.5,32.9,1013,0
"342",0.07,20.5,33.0,1013,0
"343",0.03,20.5,33.0,1013,0
"344",0.02,20.5,33.0,1013,0
"345",0.01,20.5,33.0,1013,0
"346",0.00,20.5,33.0,1013,0
"347",0.00,20.5,33.0,1013,0
"348",0.00,20.5,32.9,1013,0
"349",0.00,20.5,32.9,1013,0
"350",0.00,20.5,33.0,1013,0
"351",0.00,20.5,32.9,1013,0
"352",0.00,20.5,32.9,1013,0
"353",0.00,20.5,32.9,1013,0
"354",0.00,20.5,32.9,1013,0
"355",0.00,20.6,32.9,1013,0
"356",0.00,20.5,32.9,1013,0
"357",0.00,20.6,32.9,1013,0
"358",0.00,20.6,32.9,1013,0
"359",0.06,20.5,32.9,1013,0
"360",0.06,20.5,32.9,1013,0
"361",0.03,20.5,32.9,1013,0
"362",0.02,20.5,32.9,1013,0
"363",0.03,20.5,32.9,1013,0
"364",0.03,20.5,32.9,1013,0
"365",0.03,20.5,32.9,1013,0
"366",0.05,20.5,32.9,1013,0
"367",0.09,20.5,32.9,1013,0
"368",0.13,20.5,32.9,1013,0
"369",0.13,20.5,32.9,1013,0
"370",0.14,20.5,33.0,1013,0
"371",0.16,20.5,33.0,1013,0
"372",0.15,20.5,33.0,1013,0
"373",0.12,20.5,33.0,1013,0
"374",0.08,20.5,33.0,1013,0
"375",0.08,20.5,33.0,1013,0
"376",0.11,20.5,33.0,1013,0
"377",0.15,20.5,33.0,1013,0
"378",0.15,20.5,33.0,1013,0
"379",0.13,20.5,33.0,1013,0
"380",0.07,20.5,33.1,1013,0
"381",0.04,20.5,33.0,1013,0
"382",0.04,20.5,33.0,1013,0
"383",0.08,20.5,33.0,1013,0
"384",0.12,20.5,33.0,1013,0
"385",0.12,20.5,33.0,1013,0
"386",0.16,20.5,33.0,1013,0
"387",0.18,20.5,33.0,1013,0
"388",0.19,20.4,33.0,1013,0
"389",0.20,20.4,33.0,1013,0
"390",0.25,20.4,33.1,1013,0
"391",0.24,20.4,33.1,1013,0
"392",0.20,20.4,33.2,1013,0
"393",0.17,20.4,33.2,1013,0
"394",0.16,20.4,33.2,1013,0
"395",0.11,20.4,33.2,1013,0
"396",0.06,20.4,33.1,1013,0
"397",0.13,20.4,33.1,1013,0
"398",0.17,20.4,33.1,1013,0
"399",0.17,20.4,33.1,1013,0
"400",0.11,20.4,33.1,1013,0
"401",0.07,20.4,33.1,1013,0
"402",0.04,20.4,33.1,1013,0
"403",0.10,20.4,33.1,1013,0
"404",0.15,20.4,33.1,1013,0
"405",0.15,20.4,33.1,1013,0
"406",0.13,20.4,33.1,1013,0
"407",0.05,20.4,33.1,1013,0
"408",0.02,20.4,33.1,1013,0
"409",0.01,20.4,33.1,1013,0
"410",0.05,20.4,33.0,1013,0
"411",0.10,20.4,33.1,1013,0
"412",0.13,20.4,33.1,1013,0
"413",0.15,20.4,33.1,1013,0
"414",0.13,20.4,33.1,1013,0
"415",0.05,20.4,33.1,1013,0
"416",0.02,20.4,33.0,1013,0
"417",0.01,20.5,33.0,1013,0
"418",0.00,20.5,33.0,1013,0
"419",0.00,20.5,33.0,1013,0
"420",0.00,20.5,33.0,1013,0
"421",0.00,20.5,33.0,1013,0
"422",0.00,20.5,33.0,1013,0
"423",0.04,20.5,33.0,1013,0
"424",0.01,20.5,33.0,1013,0
"425",0.01,20.5,33.0,1013,0
"426",0.06,20.5,33.0,1013,0
"427",0.06,20.5,33.0,1013,0
"428",0.05,20.5,33.0,1013,0
"429",0.02,20.5,33.0,1013,0
"430",0.00,20.5,33.0,1013,0
"431",0.01,20.5,32.9,1013,0
"432",0.02,20.5,33.0,1013,0
"433",0.04,20.5,33.0,1013,0
"434",0.12,20.5,33.0,1013,0
"435",0.14,20.5,32.9,1013,0
"436",0.14,20.5,33.0,1013,0
"437",0.16,20.5,33.0,1013,0
"438",0.16,20.5,32.9,1013,0
"439",0.14,20.4,33.0,1013,0
"440",0.13,20.5,33.0,1013,0
"441",0.13,20.5,33.0,1013,0
"442",0.11,20.4,33.0,1013,0
"443",0.11,20.4,33.0,1013,0
"444",0.09,20.4,33.0,1013,0
"445",0.12,20.4,33.0,1013,0
"446",0.14,20.4,33.0,1013,0
"447",0.14,20.4,33.0,1013,0
"448",0.17,20.4,33.0,1013,0
"449",0.16,20.4,33.0,1013,0
"450",0.12,20.4,33.0,1013,0
"451",0.07,20.4,33.0,1013,0
"452",0.05,20.4,33.0,1013,0
"453",0.05,20.4,33.0,1013,0
"454",0.01,20.5,33.0,1013,0
"455",0.00,20.5,33.0,1013,0
"456",0.00,20.5,33.0,1013,0
"457",0.00,20.5,33.0,1013,0
"458",0.00,20.5,32.9,1013,0
"459",0.00,20.5,32.9,1013,0
"460",0.00,20.5,33.0,1013,0
"461",0.00,20.5,32.9,1013,0
"462",0.00,20.5,32.9,1013,0
"463",0.00,20.5,32.9,1013,0
"464",0.00,20.5,32.9,1013,0
"465",0.00,20.5,32.9,1013,0
"466",0.00,20.5,32.9,1013,0
"467",0.00,20.5,32.9,1013,0
"468",0.02,20.5,32.9,1013,0
"469",0.03,20.5,32.9,1013,0
"470",0.00,20.5,32.9,1013,0
"471",0.00,20.5,32.9,1013,0
"472",0.00,20.5,32.9,1013,0
"473",0.00,20.5,32.9,1013,0
"474",0.00,20.5,32.9,1013,0
"475",0.00,20.5,32.9,1013,0
"476",0.05,20.5,32.9,1013,0
"477",0.04,20.5,32.9,1013,0
"478",0.05,20.5,32.9,1013,0
"479",0.10,20.5,32.9,1013,0
"480",0.06,20.5,32.9,1013,0
"481",0.05,20.5,32.9,1013,0
"482",0.02,20.5,33.0,1013,0
"483",0.01,20.5,33.0,1013,0
"484",0.07,20.5,32.9,1013,0
"485",0.09,20.5,33.0,1013,0
"486",0.04,20.5,33.0,1013,0
"487",0.01,20.5,32.9,1013,0
"488",0.01,20.5,33.0,1013,0
"489",0.02,20.5,32.9,1013,0
"490",0.02,20.5,32.9,1013,0
"491",0.01,20.5,32.9,1013,0
"492",0.00,20.5,32.9,1013,0
"493",0.00,20.5,32.9,1013,0
"494",0.00,20.5,32.8,1013,0
"495",0.00,20.5,32.9,1013,0
"496",0.00,20.5,32.9,1013,0
"497",0.00,20.6,32.9,1013,0
"498",0.00,20.5,32.8,1013,0
"499",0.00,20.6,32.8,1013,0
"500",0.00,20.5,32.8,1013,0
"501",0.03,20.5,32.8,1013,0
"502",0.03,20.5,32.9,1013,0
"503",0.07,20.6,32.8,1013,0
"504",0.07,20.5,32.9,1013,0
"505",0.05,20.5,32.8,1013,0
"506",0.03,20.6,32.9,1013,0
"507",0.01,20.6,32.8,1013,0
"508",0.00,20.5,32.9,1013,0
"509",0.00,20.6,32.8,1013,0
"510",0.00,20.6,32.8,1013,0
"511",0.00,20.6,32.8,1013,0
"512",0.00,20.6,32.8,1013,0
"513",0.00,20.6,32.8,1013,0
"514",0.00,20.6,32.8,1013,0
"515",0.00,20.6,32.8,1013,0
"516",0.00,20.6,32.8,1013,0
"517",0.00,20.6,32.8,1013,0
"518",0.00,20.6,32.8,1013,0
"519",0.00,20.6,32.8,1013,0
"520",0.00,20.6,32.8,1013,0
"521",0.00,20.6,32.7,1013,0
"522",0.00,20.6,32.8,1013,0
"523",0.00,20.6,32.7,1013,0
"524",0.00,20.6,32.7,1013,0
"525",0.00,20.6,32.8,1013,0
"526",0.00,20.6,32.7,1013,0
"527",0.00,20.6,32.7,1013,0
"528",0.01,20.6,32.7,1013,0
"529",0.02,20.6,32.7,1013,0
"530",0.06,20.6,32.7,1013,0
"531",0.04,20.6,32.7,1013,0
"532",0.01,20.6,32.7,1013,0
"533",0.00,20.6,32.7,1013,0
"534",0.00,20.6,32.7,1013,0
"535",0.00,20.7,32.7,1013,0
"536",0.00,20.6,32.7,1013,0
"537",0.02,20.7,32.7,1013,0
"538",0.06,20.7,32.7,1013,0
"539",0.05,20.7,32.7,1013,0
"540",0.02,20.6,32.7,1013,0
"541",0.00,20.7,32.7,1013,0
"542",0.00,20.7,32.7,1013,0
"543",0.00,20.7,32.7,1013,0
"544",0.00,20.7,32.7,1013,0
"545",0.02,20.7,32.7,1013,0
"546",0.02,20.7,32.7,1013,0
"547",0.02,20.7,32.7,1013,0
"548",0.06,20.7,32.7,1013,0
"549",0.03,20.7,32.7,1013,0
"550",0.00,20.7,32.7,1013,0
"551",0.00,20.7,32.7,1013,0
"552",0.00,20.7,32.7,1013,0
"553",0.01,20.7,32.7,1013,0
"554",0.01,20.7,32.7,1013,0
"555",0.02,20.7,32.7,1013,0
"556",0.02,20.7,32.6,1013,0
"557",0.05,20.7,32.7,1013,0
"558",0.05,20.7,32.7,1013,0
"559",0.01,20.7,32.6,1013,0
"560",0.00,20.7,32.7,1013,0
"561",0.00,20.7,32.6,1013,0
"562",0.00,20.7,32.6,1013,0
"563",0.00,20.7,32.6,1013,0
"564",0.02,20.7,32.6,1013,0
"565",0.04,20.7,32.6,1013,0
"566",0.06,20.7,32.6,1013,0
"567",0.13,20.7,32.6,1013,0
"568",0.18,20.7,32.8,1013,0
"569",0.19,20.7,32.9,1013,0
"570",0.19,20.6,33.0,1013,0
"571",0.17,20.6,33.1,1013,0
"572",0.15,20.6,33.0,1013,0
"573",0.14,20.6,33.0,1013,0
"574",0.12,20.6,32.9,1013,0
"575",0.08,20.6,32.9,1013,0
"576",0.04,20.6,32.8,1013,0
"577",0.01,20.6,32.8,1013,0
"578",0.00,20.7,32.9,1013,0
"579",0.00,20.7,32.8,1013,0
"580",0.00,20.7,32.8,1013,0
"581",0.00,20.7,32.7,1013,0
"582",0.00,20.7,32.7,1013,0
"583",0.00,20.7,32.7,1013,0
"584",0.00,20.7,32.6,1013,0
"585",0.00,20.7,32.7,1013,0
"586",0.02,20.7,32.7,1013,0
"587",0.11,20.7,32.7,1013,0
"588",0.09,20.7,32.6,1013,0
"589",0.08,20.7,32.7,1013,0
"590",0.10,20.7,32.7,1013,0
"591",0.11,20.7,32.7,1013,0
"592",0.09,20.7,32.7,1013,0
"593",0.06,20.7,32.7,1013,0
"594",0.10,20.7,32.7,1013,0
"595",0.13,20.7,32.7,1013,0
"596",0.15,20.7,32.7,1013,0
"597",0.16,20.7,32.7,1013,0
"598",0.11,20.6,32.7,1013,0
"599",0.07,20.7,32.7,1013,0
"600",0.05,20.7,32.7,1013,0
"601",0.08,20.7,32.7,1013,0
"602",0.12,20.7,32.7,1013,0
"603",0.15,20.7,32.7,1013,0
"604",0.16,20.6,32.7,1013,0
"605",0.17,20.6,32.7,1013,0
"606",0.15,20.6,32.7,1013,0
"607",0.12,20.7,32.7,1013,0
"608",0.07,20.7,32.7,1013,0
"609",0.04,20.7,32.7,1013,0
"610",0.02,20.7,32.7,1013,0
"611",0.10,20.7,32.6,1013,0
"612",0.15,20.7,32.6,1013,0
"613",0.14,20.7,32.6,1013,0
"614",0.13,20.6,32.7,1013,0
"615",0.12,20.6,32.7,1013,0
"616",0.12,20.6,32.7,1013,0
"617",0.06,20.6,32.6,1013,0
"618",0.02,20.6,32.7,1013,0
"619",0.02,20.6,32.6,1013,0
"620",0.02,20.6,32.7,1013,0
"621",0.02,20.7,32.6,1013,0
"622",0.01,20.7,32.6,1013,0
"623",0.00,20.7,32.6,1013,0
"624",0.00,20.7,32.6,1013,0
"625",0.01,20.7,32.6,1013,0
"626",0.04,20.7,32.6,1013,0
"627",0.06,20.7,32.6,1013,0
"628",0.04,20.7,32.6,1013,0
"629",0.01,20.7,32.6,1013,0
"630",0.00,20.7,32.6,1013,0
