"[Software version]","Ver.2.46"
"[Measurement beginning time]",#01/12/2023 04:36:12#
"[Measurement end       time]",#01/12/2023 04:41:54#
"[Model number]","6531"
"[Measurement mode]","VTH"
"[Data transfer mode]","Original Data Transfer"
"[Calculation mode]","Instant"
"[S-TIME(S) -- Sampling interval(s)]",1
"[No.TRIAL -- the Number of Trial]",341
"[WIDTH -- Width of Duct]","-----"
"[HEIGHT -- Height of Duct]","-----"
"[DIAMETER -- Diameter of Duct]","-----"
"[Atmospheric pressure]",1013
"    ","V(m/s)","T(C)","H(%RH)"
"Max.",0.33,21.9,26.0
"Min.",0.00,21.2,21.7
"Avg.",0.06,21.5,22.6
" SD ",0.063,0.16,0.66
"No.","V(m/s)","T(C)","H(%RH)","A(hPa)","Atom.F"
"133",0.17,21.3,22.6,1013,0
"134",0.15,21.3,22.6,1013,0
"135",0.15,21.3,22.6,1013,0
"136",0.16,21.3,22.7,1013,0
"137",0.11,21.3,22.6,1013,0
"138",0.07,21.3,22.6,1013,0
"139",0.13,21.3,22.7,1013,0
"140",0.26,21.3,22.9,1013,0
"141",0.26,21.2,22.9,1013,0
"142",0.17,21.2,23.0,1013,0
"143",0.13,21.2,23.0,1013,0
"144",0.09,21.3,23.0,1013,0
"145",0.05,21.3,23.1,1013,0
"146",0.03,21.3,23.0,1013,0
"147",0.02,21.4,23.0,1013,0
"148",0.01,21.4,22.9,1013,0
"149",0.02,21.4,22.9,1013,0
"150",0.01,21.4,22.9,1013,0
"151",0.04,21.4,22.9,1013,0
"152",0.06,21.5,22.8,1013,0
"153",0.05,21.5,22.8,1013,0
"154",0.06,21.4,22.8,1013,0
"155",0.07,21.4,22.8,1013,0
"156",0.07,21.4,22.8,1013,0
"157",0.07,21.4,22.8,1013,0
"158",0.06,21.5,22.8,1013,0
"159",0.06,21.5,22.7,1013,0
"160",0.04,21.5,22.7,1013,0
"161",0.01,21.5,22.7,1013,0
"162",0.01,21.5,22.7,1013,0
"163",0.02,21.5,22.7,1013,0
"164",0.02,21.5,22.7,1013,0
"165",0.01,21.5,22.7,1013,0
"166",0.00,21.5,22.7,1013,0
"167",0.02,21.5,22.6,1013,0
"168",0.04,21.5,22.7,1013,0
"169",0.03,21.5,22.6,1013,0
"170",0.01,21.5,22.7,1013,0
"171",0.01,21.5,22.6,1013,0
"172",0.00,21.5,22.7,1013,0
"173",0.00,21.5,22.7,1013,0
"174",0.00,21.5,22.7,1013,0
"175",0.02,21.5,22.6,1013,0
"176",0.01,21.5,22.7,1013,0
"177",0.05,21.6,22.7,1013,0
"178",0.10,21.5,22.7,1013,0
"179",0.14,21.5,22.8,1013,0
"180",0.14,21.5,22.7,1013,0
"181",0.13,21.4,22.7,1013,0
"182",0.09,21.4,22.7,1013,0
"183",0.04,21.5,22.7,1013,0
"184",0.01,21.5,22.7,1013,0
"185",0.02,21.5,22.7,1013,0
"186",0.11,21.5,22.7,1013,0
"187",0.17,21.4,22.7,1013,0
"188",0.15,21.4,22.7,1013,0
"189",0.17,21.4,22.8,1013,0
"190",0.25,21.3,22.8,1013,0
"191",0.19,21.3,22.9,1013,0
"192",0.14,21.3,22.9,1013,0
"193",0.09,21.3,22.9,1013,0
"194",0.04,21.4,22.8,1013,0
"195",0.08,21.4,22.8,1013,0
"196",0.14,21.4,22.8,1013,0
"197",0.11,21.4,22.9,1013,0
"198",0.06,21.4,23.1,1013,0
"199",0.03,21.4,23.2,1013,0
"200",0.03,21.5,23.2,1013,0
"201",0.10,21.5,23.2,1013,0
"202",0.06,21.5,23.2,1013,0
"203",0.03,21.5,23.2,1013,0
"204",0.02,21.5,23.2,1013,0
"205",0.01,21.5,23.1,1013,0
"206",0.02,21.5,23.1,1013,0
"207",0.01,21.5,23.1,1013,0
"208",0.12,21.5,23.1,1013,0
"209",0.19,21.5,23.1,1013,0
"210",0.26,21.4,23.1,1013,0
"211",0.30,21.3,23.1,1013,0
"212",0.26,21.3,23.2,1013,0
"213",0.21,21.3,23.2,1013,0
"214",0.16,21.3,23.2,1013,0
"215",0.09,21.3,23.1,1013,0
"216",0.08,21.3,23.1,1013,0
"217",0.14,21.3,23.1,1013,0
"218",0.10,21.4,23.1,1013,0
"219",0.07,21.4,23.1,1013,0
"220",0.06,21.4,23.1,1013,0
"221",0.03,21.4,23.0,1013,0
"222",0.02,21.4,23.0,1013,0
"223",0.06,21.4,22.9,1013,0
"224",0.13,21.4,23.0,1013,0
"225",0.20,21.4,23.1,1013,0
"226",0.33,21.3,23.1,1013,0
"227",0.22,21.3,23.1,1013,0
"228",0.15,21.2,22.9,1013,0
"229",0.18,21.2,22.9,1013,0
"230",0.15,21.2,22.9,1013,0
"231",0.06,21.3,22.8,1013,0
"232",0.05,21.3,22.8,1013,0
"233",0.09,21.3,22.8,1013,0
"234",0.08,21.3,22.7,1013,0
"235",0.07,21.3,22.7,1013,0
"236",0.05,21.3,22.7,1013,0
"237",0.05,21.4,22.7,1013,0
"238",0.08,21.4,22.6,1013,0
"239",0.14,21.3,22.7,1013,0
"240",0.14,21.3,22.7,1013,0
"241",0.11,21.3,22.7,1013,0
"242",0.11,21.4,22.7,1013,0
"243",0.04,21.4,22.6,1013,0
"244",0.01,21.4,22.7,1013,0
"245",0.00,21.4,22.6,1013,0
"246",0.00,21.4,22.6,1013,0
"247",0.00,21.5,22.6,1013,0
"248",0.00,21.5,22.6,1013,0
"249",0.01,21.5,22.6,1013,0
"250",0.08,21.5,22.7,1013,0
"251",0.10,21.4,22.6,1013,0
"252",0.04,21.4,22.7,1013,0
"253",0.01,21.4,22.7,1013,0
"254",0.01,21.5,22.7,1013,0
"255",0.00,21.5,22.7,1013,0
"256",0.00,21.5,22.6,1013,0
"257",0.01,21.5,22.7,1013,0
"258",0.02,21.5,22.7,1013,0
"259",0.06,21.5,22.7,1013,0
"260",0.09,21.5,22.8,1013,0
"261",0.13,21.5,22.9,1013,0
"262",0.06,21.5,22.9,1013,0
"263",0.02,21.5,22.9,1013,0
"264",0.00,21.5,22.9,1013,0
"265",0.00,21.5,22.8,1013,0
"266",0.01,21.5,22.7,1013,0
"267",0.01,21.5,22.7,1013,0
"268",0.00,21.5,22.7,1013,0
"269",0.00,21.5,22.7,1013,0
"270",0.00,21.5,22.8,1013,0
"271",0.00,21.5,22.8,1013,0
"272",0.01,21.5,22.7,1013,0
"273",0.07,21.5,22.8,1013,0
"274",0.08,21.5,22.7,1013,0
"275",0.12,21.5,22.9,1013,0
"276",0.07,21.5,22.9,1013,0
"277",0.08,21.5,23.0,1013,0
"278",0.15,21.4,23.1,1013,0
"279",0.15,21.4,23.1,1013,0
"280",0.18,21.4,23.1,1013,0
"281",0.19,21.3,23.1,1013,0
"282",0.14,21.3,23.1,1013,0
"283",0.08,21.4,23.1,1013,0
"284",0.08,21.4,23.1,1013,0
"285",0.09,21.4,23.1,1013,0
"286",0.04,21.4,23.1,1013,0
"287",0.04,21.4,23.1,1013,0
"288",0.05,21.4,23.1,1013,0
"289",0.05,21.4,23.1,1013,0
"290",0.04,21.4,23.1,1013,0
"291",0.05,21.4,23.1,1013,0
"292",0.06,21.4,23.1,1013,0
"293",0.07,21.4,23.0,1013,0
"294",0.07,21.4,22.9,1013,0
"295",0.04,21.4,23.0,1013,0
"296",0.06,21.4,23.2,1013,0
"297",0.16,21.4,23.3,1013,0
"298",0.16,21.4,23.4,1013,0
"299",0.13,21.4,23.5,1013,0
"300",0.12,21.4,23.6,1013,0
"301",0.13,21.4,23.7,1013,0
"302",0.08,21.4,23.7,1013,0
"303",0.05,21.4,23.6,1013,0
"304",0.02,21.4,23.5,1013,0
"305",0.01,21.4,23.5,1013,0
"306",0.04,21.4,23.5,1013,0
"307",0.02,21.4,23.5,1013,0
"308",0.01,21.5,23.4,1013,0
"309",0.08,21.4,23.4,1013,0
"310",0.13,21.4,23.4,1013,0
"311",0.13,21.4,23.4,1013,0
"312",0.07,21.4,23.4,1013,0
"313",0.04,21.4,23.4,1013,0
"314",0.07,21.4,23.4,1013,0
"315",0.09,21.4,23.4,1013,0
"316",0.07,21.4,23.3,1013,0
"317",0.04,21.4,23.3,1013,0
"318",0.05,21.4,23.3,1013,0
"319",0.05,21.5,23.2,1013,0
"320",0.05,21.4,23.2,1013,0
"321",0.04,21.4,23.2,1013,0
"322",0.02,21.4,23.2,1013,0
"323",0.01,21.4,23.2,1013,0
"324",0.05,21.4,23.2,1013,0
"325",0.10,21.4,23.3,1013,0
"326",0.12,21.4,23.4,1013,0
"327",0.11,21.4,23.3,1013,0
"328",0.06,21.4,23.3,1013,0
"329",0.04,21.4,23.3,1013,0
"330",0.04,21.5,23.2,1013,0
"331",0.13,21.4,23.3,1013,0
"332",0.09,21.4,23.5,1013,0
"333",0.07,21.4,23.7,1013,0
"334",0.05,21.5,24.3,1013,0
"335",0.06,21.5,24.6,1013,0
"336",0.10,21.5,24.8,1013,0
"337",0.10,21.5,24.9,1013,0
"338",0.05,21.5,25.2,1013,0
"339",0.03,21.6,25.7,1013,0
"340",0.02,21.6,25.9,1013,0
"341",0.00,21.6,26.0,1013,0
