"[Software version]","Ver.2.46"
"[Measurement beginning time]",#07/12/2023 04:36:06#
"[Measurement end       time]",#07/12/2023 04:41:50#
"[Model number]","6531"
"[Measurement mode]","VTH"
"[Data transfer mode]","Original Data Transfer"
"[Calculation mode]","Instant"
"[S-TIME(S) -- Sampling interval(s)]",1
"[No.TRIAL -- the Number of Trial]",341
"[WIDTH -- Width of Duct]","-----"
"[HEIGHT -- Height of Duct]","-----"
"[DIAMETER -- Diameter of Duct]","-----"
"[Atmospheric pressure]",1013
"    ","V(m/s)","T(C)","H(%RH)"
"Max.",0.23,20.5,36.2
"Min.",0.00,19.7,34.0
"Avg.",0.07,20.0,34.9
" SD ",0.054,0.19,0.40
"No.","V(m/s)","T(C)","H(%RH)","A(hPa)","Atom.F"
"146",0.03,20.1,35.0,1013,0
"147",0.05,20.1,34.9,1013,0
"148",0.12,20.1,35.0,1013,0
"149",0.10,20.1,35.0,1013,0
"150",0.11,20.0,35.0,1013,0
"151",0.14,20.0,35.0,1013,0
"152",0.13,20.0,35.0,1013,0
"153",0.10,20.0,35.0,1013,0
"154",0.05,20.0,35.0,1013,0
"155",0.09,20.0,35.0,1013,0
"156",0.13,20.0,35.0,1013,0
"157",0.12,20.0,34.9,1013,0
"158",0.05,20.0,34.9,1013,0
"159",0.02,20.0,34.9,1013,0
"160",0.01,20.0,34.9,1013,0
"161",0.02,20.0,34.8,1013,0
"162",0.01,20.1,34.8,1013,0
"163",0.02,20.1,34.8,1013,0
"164",0.10,20.1,34.8,1013,0
"165",0.08,20.0,34.8,1013,0
"166",0.08,20.0,34.8,1013,0
"167",0.15,20.0,34.8,1013,0
"168",0.16,20.0,34.9,1013,0
"169",0.14,20.0,34.8,1013,0
"170",0.15,19.9,34.9,1013,0
"171",0.14,19.9,34.9,1013,0
"172",0.13,19.9,34.9,1013,0
"173",0.12,19.9,34.9,1013,0
"174",0.05,19.9,34.9,1013,0
"175",0.02,19.9,35.0,1013,0
"176",0.00,20.0,34.9,1013,0
"177",0.02,20.0,34.9,1013,0
"178",0.01,20.0,34.9,1013,0
"179",0.01,20.0,34.9,1013,0
"180",0.07,20.0,34.9,1013,0
"181",0.05,20.0,34.8,1013,0
"182",0.04,20.0,34.8,1013,0
"183",0.08,20.0,34.8,1013,0
"184",0.13,20.0,34.8,1013,0
"185",0.16,20.0,34.8,1013,0
"186",0.17,19.9,34.9,1013,0
"187",0.17,19.9,34.9,1013,0
"188",0.13,19.9,34.9,1013,0
"189",0.07,19.9,34.9,1013,0
"190",0.07,19.9,34.9,1013,0
"191",0.08,19.9,34.9,1013,0
"192",0.10,19.9,34.8,1013,0
"193",0.11,19.9,34.9,1013,0
"194",0.14,19.9,34.9,1013,0
"195",0.12,19.9,34.9,1013,0
"196",0.13,19.9,35.0,1013,0
"197",0.11,19.9,35.0,1013,0
"198",0.09,20.0,34.9,1013,0
"199",0.10,20.0,35.0,1013,0
"200",0.11,19.9,35.0,1013,0
"201",0.06,19.9,35.0,1013,0
"202",0.03,20.0,35.0,1013,0
"203",0.02,20.0,34.9,1013,0
"204",0.02,20.0,34.9,1013,0
"205",0.02,20.0,34.9,1013,0
"206",0.03,20.0,34.9,1013,0
"207",0.01,20.0,34.9,1013,0
"208",0.00,20.0,34.9,1013,0
"209",0.00,20.0,34.9,1013,0
"210",0.00,20.0,34.9,1013,0
"211",0.00,20.0,34.9,1013,0
"212",0.00,20.0,34.9,1013,0
"213",0.06,20.0,34.9,1013,0
"214",0.07,20.0,34.9,1013,0
"215",0.04,20.0,35.0,1013,0
"216",0.05,20.0,35.0,1013,0
"217",0.12,19.9,35.1,1013,0
"218",0.15,19.9,35.1,1013,0
"219",0.16,19.9,35.1,1013,0
"220",0.13,19.9,35.1,1013,0
"221",0.13,19.9,35.2,1013,0
"222",0.15,19.9,35.2,1013,0
"223",0.18,19.8,35.2,1013,0
"224",0.18,19.7,35.2,1013,0
"225",0.16,19.8,35.2,1013,0
"226",0.11,19.8,35.2,1013,0
"227",0.11,19.8,35.3,1013,0
"228",0.13,19.8,35.3,1013,0
"229",0.09,19.8,35.3,1013,0
"230",0.08,19.8,35.3,1013,0
"231",0.08,19.8,35.3,1013,0
"232",0.06,19.8,35.3,1013,0
"233",0.02,19.8,35.2,1013,0
"234",0.00,19.9,35.2,1013,0
"235",0.00,19.9,35.2,1013,0
"236",0.00,19.9,35.2,1013,0
"237",0.00,19.9,35.2,1013,0
"238",0.02,19.9,35.2,1013,0
"239",0.02,19.9,35.1,1013,0
"240",0.05,19.9,35.2,1013,0
"241",0.10,19.9,35.1,1013,0
"242",0.12,19.9,35.2,1013,0
"243",0.16,19.9,35.1,1013,0
"244",0.15,19.9,35.1,1013,0
"245",0.13,19.9,35.1,1013,0
"246",0.12,19.9,35.1,1013,0
"247",0.07,19.9,35.1,1013,0
"248",0.05,19.9,35.1,1013,0
"249",0.04,19.9,35.1,1013,0
"250",0.05,19.9,35.2,1013,0
"251",0.08,19.9,35.2,1013,0
"252",0.06,19.9,35.2,1013,0
"253",0.05,19.9,35.2,1013,0
"254",0.10,19.9,35.2,1013,0
"255",0.12,19.8,35.3,1013,0
"256",0.10,19.8,35.3,1013,0
"257",0.09,19.8,35.3,1013,0
"258",0.10,19.8,35.3,1013,0
"259",0.05,19.8,35.3,1013,0
"260",0.05,19.8,35.3,1013,0
"261",0.05,19.9,35.4,1013,0
"262",0.04,19.8,35.3,1013,0
"263",0.09,19.8,35.3,1013,0
"264",0.07,19.8,35.3,1013,0
"265",0.05,19.8,35.3,1013,0
"266",0.09,19.8,35.3,1013,0
"267",0.08,19.8,35.2,1013,0
"268",0.06,19.8,35.3,1013,0
"269",0.08,19.8,35.3,1013,0
"270",0.08,19.8,35.3,1013,0
"271",0.07,19.8,35.3,1013,0
"272",0.07,19.8,35.3,1013,0
"273",0.07,19.8,35.3,1013,0
"274",0.06,19.8,35.3,1013,0
"275",0.04,19.8,35.3,1013,0
"276",0.01,19.9,35.3,1013,0
"277",0.01,19.9,35.3,1013,0
"278",0.00,19.9,35.3,1013,0
"279",0.00,19.9,35.3,1013,0
"280",0.06,19.9,35.2,1013,0
"281",0.13,19.8,35.3,1013,0
"282",0.08,19.8,35.3,1013,0
"283",0.02,19.8,35.3,1013,0
"284",0.00,19.8,35.3,1013,0
"285",0.00,19.9,35.3,1013,0
"286",0.00,19.9,35.2,1013,0
"287",0.03,19.9,35.2,1013,0
"288",0.06,19.9,35.3,1013,0
"289",0.11,19.8,35.3,1013,0
"290",0.10,19.9,35.3,1013,0
"291",0.08,19.8,35.3,1013,0
"292",0.06,19.8,35.3,1013,0
"293",0.03,19.9,35.3,1013,0
"294",0.09,19.8,35.3,1013,0
"295",0.15,19.8,35.4,1013,0
"296",0.10,19.8,35.4,1013,0
"297",0.03,19.8,35.4,1013,0
"298",0.01,19.9,35.4,1013,0
"299",0.01,19.9,35.4,1013,0
"300",0.00,19.9,35.3,1013,0
"301",0.00,19.9,35.3,1013,0
"302",0.00,19.9,35.3,1013,0
"303",0.01,19.9,35.3,1013,0
"304",0.07,19.9,35.3,1013,0
"305",0.14,19.9,35.3,1013,0
"306",0.14,19.8,35.3,1013,0
"307",0.17,19.8,35.3,1013,0
"308",0.15,19.8,35.4,1013,0
"309",0.11,19.8,35.4,1013,0
"310",0.06,19.8,35.4,1013,0
"311",0.03,19.8,35.4,1013,0
"312",0.04,19.8,35.4,1013,0
"313",0.07,19.8,35.4,1013,0
"314",0.07,19.8,35.4,1013,0
"315",0.05,19.8,35.4,1013,0
"316",0.02,19.8,35.4,1013,0
"317",0.02,19.8,35.4,1013,0
"318",0.01,19.9,35.4,1013,0
"319",0.02,19.8,35.4,1013,0
"320",0.04,19.8,35.4,1013,0
"321",0.04,19.8,35.3,1013,0
"322",0.02,19.8,35.4,1013,0
"323",0.01,19.9,35.4,1013,0
"324",0.01,19.9,35.4,1013,0
"325",0.05,19.9,35.4,1013,0
"326",0.09,19.9,35.4,1013,0
"327",0.11,19.8,35.4,1013,0
"328",0.11,19.8,35.4,1013,0
"329",0.08,19.8,35.4,1013,0
"330",0.07,19.8,35.4,1013,0
"331",0.14,19.8,35.4,1013,0
"332",0.21,19.7,35.5,1013,0
"333",0.17,19.8,35.6,1013,0
"334",0.10,19.8,35.9,1013,0
"335",0.05,19.8,36.2,1013,0
"336",0.03,19.8,36.2,1013,0
"337",0.02,19.9,36.1,1013,0
"338",0.01,19.9,35.9,1013,0
"339",0.01,19.9,35.7,1013,0
"340",0.05,19.9,35.6,1013,0
"341",0.04,19.9,35.5,1013,0
