"[Software version]","Ver.2.46"
"[Measurement beginning time]",#12/12/2023 02:06:11#
"[Measurement end       time]",#12/12/2023 02:11:35#
"[Model number]","6531"
"[Measurement mode]","VTH"
"[Data transfer mode]","Original Data Transfer"
"[Calculation mode]","Instant"
"[S-TIME(S) -- Sampling interval(s)]",1
"[No.TRIAL -- the Number of Trial]",324
"[WIDTH -- Width of Duct]","-----"
"[HEIGHT -- Height of Duct]","-----"
"[DIAMETER -- Diameter of Duct]","-----"
"[Atmospheric pressure]",1013
"    ","V(m/s)","T(C)","H(%RH)"
"Max.",0.23,20.8,44.9
"Min.",0.00,20.4,42.3
"Avg.",0.05,20.6,43.2
" SD ",0.053,0.09,0.41
"No.","V(m/s)","T(C)","H(%RH)","A(hPa)","Atom.F"
"90",0.00,20.6,42.9,1013,0
"91",0.06,20.7,42.9,1013,0
"92",0.04,20.7,42.8,1013,0
"93",0.01,20.7,42.8,1013,0
"94",0.00,20.7,42.8,1013,0
"95",0.08,20.7,42.7,1013,0
"96",0.14,20.6,42.7,1013,0
"97",0.08,20.6,42.7,1013,0
"98",0.02,20.6,42.7,1013,0
"99",0.03,20.7,42.7,1013,0
"100",0.12,20.6,43.0,1013,0
"101",0.11,20.6,43.2,1013,0
"102",0.08,20.6,43.1,1013,0
"103",0.05,20.6,43.1,1013,0
"104",0.05,20.6,43.0,1013,0
"105",0.08,20.6,42.9,1013,0
"106",0.11,20.6,42.9,1013,0
"107",0.08,20.6,42.8,1013,0
"108",0.03,20.6,42.8,1013,0
"109",0.03,20.6,42.8,1013,0
"110",0.09,20.6,42.8,1013,0
"111",0.12,20.5,42.7,1013,0
"112",0.09,20.5,42.9,1013,0
"113",0.10,20.6,43.1,1013,0
"114",0.15,20.5,43.2,1013,0
"115",0.16,20.5,43.3,1013,0
"116",0.11,20.5,43.1,1013,0
"117",0.04,20.5,43.1,1013,0
"118",0.02,20.5,43.1,1013,0
"119",0.04,20.5,43.1,1013,0
"120",0.08,20.6,43.4,1013,0
"121",0.04,20.6,43.6,1013,0
"122",0.01,20.6,43.7,1013,0
"123",0.00,20.6,43.7,1013,0
"124",0.00,20.6,43.6,1013,0
"125",0.00,20.6,43.3,1013,0
"126",0.00,20.6,43.2,1013,0
"127",0.01,20.6,43.1,1013,0
"128",0.01,20.6,43.0,1013,0
"129",0.00,20.6,43.0,1013,0
"130",0.00,20.7,42.9,1013,0
"131",0.00,20.7,42.9,1013,0
"132",0.00,20.7,42.9,1013,0
"133",0.00,20.7,42.8,1013,0
"134",0.00,20.7,42.8,1013,0
"135",0.00,20.7,42.8,1013,0
"136",0.00,20.7,42.8,1013,0
"137",0.00,20.7,42.8,1013,0
"138",0.00,20.7,42.8,1013,0
"139",0.00,20.7,42.8,1013,0
"140",0.00,20.7,42.8,1013,0
"141",0.00,20.7,42.8,1013,0
"142",0.00,20.7,42.8,1013,0
"143",0.00,20.7,42.7,1013,0
"144",0.00,20.7,42.8,1013,0
"145",0.00,20.7,42.7,1013,0
"146",0.00,20.7,42.7,1013,0
"147",0.00,20.7,42.7,1013,0
"148",0.00,20.7,42.7,1013,0
"149",0.00,20.7,42.7,1013,0
"150",0.00,20.7,42.7,1013,0
"151",0.01,20.7,42.7,1013,0
"152",0.00,20.7,42.7,1013,0
"153",0.00,20.7,42.7,1013,0
"154",0.05,20.7,43.0,1013,0
"155",0.02,20.7,43.3,1013,0
"156",0.01,20.7,43.3,1013,0
"157",0.00,20.7,43.2,1013,0
"158",0.02,20.7,43.0,1013,0
"159",0.12,20.7,43.3,1013,0
"160",0.07,20.7,43.4,1013,0
"161",0.04,20.7,43.3,1013,0
"162",0.04,20.7,43.3,1013,0
"163",0.01,20.7,43.1,1013,0
"164",0.01,20.7,43.0,1013,0
"165",0.00,20.7,43.0,1013,0
"166",0.00,20.7,42.8,1013,0
"167",0.01,20.7,42.8,1013,0
"168",0.02,20.7,42.8,1013,0
"169",0.01,20.7,42.7,1013,0
"170",0.00,20.7,42.8,1013,0
"171",0.00,20.7,42.8,1013,0
"172",0.01,20.7,42.8,1013,0
"173",0.01,20.7,42.7,1013,0
"174",0.04,20.7,42.7,1013,0
"175",0.05,20.7,42.9,1013,0
"176",0.03,20.7,42.8,1013,0
"177",0.05,20.6,42.8,1013,0
"178",0.07,20.6,42.7,1013,0
"179",0.09,20.7,43.0,1013,0
"180",0.07,20.7,43.0,1013,0
"181",0.10,20.6,43.0,1013,0
"182",0.10,20.6,42.9,1013,0
"183",0.06,20.6,43.0,1013,0
"184",0.03,20.6,43.0,1013,0
"185",0.02,20.6,43.0,1013,0
"186",0.08,20.6,43.2,1013,0
"187",0.08,20.6,43.2,1013,0
"188",0.04,20.6,43.2,1013,0
"189",0.07,20.6,43.2,1013,0
"190",0.08,20.6,43.3,1013,0
"191",0.07,20.6,43.2,1013,0
"192",0.07,20.6,43.2,1013,0
"193",0.10,20.6,43.2,1013,0
"194",0.11,20.6,43.1,1013,0
"195",0.13,20.6,43.0,1013,0
"196",0.15,20.6,43.1,1013,0
"197",0.10,20.6,43.1,1013,0
"198",0.04,20.6,43.1,1013,0
"199",0.03,20.6,43.2,1013,0
"200",0.05,20.6,43.1,1013,0
"201",0.06,20.6,43.1,1013,0
"202",0.06,20.6,43.1,1013,0
"203",0.07,20.5,43.1,1013,0
"204",0.12,20.6,43.1,1013,0
"205",0.12,20.6,43.0,1013,0
"206",0.05,20.6,43.0,1013,0
"207",0.09,20.6,43.0,1013,0
"208",0.15,20.5,43.0,1013,0
"209",0.15,20.5,43.0,1013,0
"210",0.11,20.5,43.0,1013,0
"211",0.07,20.5,43.0,1013,0
"212",0.03,20.5,43.0,1013,0
"213",0.16,20.5,43.2,1013,0
"214",0.16,20.5,43.5,1013,0
"215",0.10,20.5,43.6,1013,0
"216",0.11,20.5,43.6,1013,0
"217",0.12,20.5,43.4,1013,0
"218",0.12,20.5,43.3,1013,0
"219",0.07,20.5,43.3,1013,0
"220",0.04,20.6,43.2,1013,0
"221",0.05,20.5,43.3,1013,0
"222",0.14,20.5,43.3,1013,0
"223",0.16,20.5,43.4,1013,0
"224",0.13,20.5,43.3,1013,0
"225",0.10,20.5,43.3,1013,0
"226",0.07,20.5,43.3,1013,0
"227",0.03,20.5,43.3,1013,0
"228",0.01,20.5,43.3,1013,0
"229",0.07,20.5,43.2,1013,0
"230",0.14,20.5,43.3,1013,0
"231",0.17,20.4,43.3,1013,0
"232",0.17,20.4,43.3,1013,0
"233",0.11,20.4,43.3,1013,0
"234",0.03,20.5,43.3,1013,0
"235",0.07,20.5,43.3,1013,0
"236",0.11,20.5,43.4,1013,0
"237",0.10,20.5,43.6,1013,0
"238",0.10,20.5,43.8,1013,0
"239",0.08,20.5,44.0,1013,0
"240",0.10,20.5,44.0,1013,0
"241",0.04,20.5,44.0,1013,0
"242",0.01,20.5,44.0,1013,0
"243",0.02,20.6,43.9,1013,0
"244",0.04,20.6,43.8,1013,0
"245",0.07,20.5,43.6,1013,0
"246",0.03,20.6,43.5,1013,0
"247",0.02,20.6,43.6,1013,0
"248",0.03,20.5,43.6,1013,0
"249",0.06,20.5,43.6,1013,0
"250",0.16,20.5,43.6,1013,0
"251",0.15,20.5,43.7,1013,0
"252",0.09,20.5,43.7,1013,0
"253",0.10,20.5,43.7,1013,0
"254",0.18,20.5,43.9,1013,0
"255",0.23,20.4,43.9,1013,0
"256",0.19,20.4,43.9,1013,0
"257",0.13,20.4,43.9,1013,0
"258",0.07,20.4,43.9,1013,0
"259",0.03,20.4,43.8,1013,0
"260",0.01,20.5,43.7,1013,0
"261",0.01,20.5,43.6,1013,0
"262",0.00,20.5,43.6,1013,0
"263",0.00,20.5,43.5,1013,0
"264",0.00,20.5,43.4,1013,0
"265",0.00,20.5,43.3,1013,0
"266",0.00,20.5,43.4,1013,0
"267",0.02,20.5,43.3,1013,0
"268",0.06,20.5,43.4,1013,0
"269",0.07,20.5,43.5,1013,0
"270",0.02,20.5,43.6,1013,0
"271",0.01,20.5,43.6,1013,0
"272",0.04,20.5,43.6,1013,0
"273",0.06,20.5,43.6,1013,0
"274",0.08,20.5,43.6,1013,0
"275",0.14,20.5,43.7,1013,0
"276",0.09,20.5,43.8,1013,0
"277",0.03,20.5,43.8,1013,0
"278",0.03,20.5,43.6,1013,0
"279",0.01,20.5,43.6,1013,0
"280",0.00,20.5,43.5,1013,0
"281",0.00,20.6,43.5,1013,0
"282",0.00,20.6,43.4,1013,0
"283",0.02,20.6,43.3,1013,0
"284",0.08,20.6,43.3,1013,0
"285",0.03,20.5,43.3,1013,0
"286",0.01,20.6,43.3,1013,0
"287",0.00,20.6,43.2,1013,0
"288",0.00,20.6,43.2,1013,0
"289",0.00,20.6,43.2,1013,0
"290",0.00,20.6,43.1,1013,0
"291",0.00,20.6,43.2,1013,0
"292",0.00,20.6,43.0,1013,0
"293",0.00,20.6,43.0,1013,0
"294",0.00,20.6,42.9,1013,0
"295",0.00,20.6,42.8,1013,0
"296",0.00,20.6,42.7,1013,0
"297",0.00,20.6,42.7,1013,0
"298",0.00,20.6,42.8,1013,0
"299",0.00,20.6,42.8,1013,0
"300",0.01,20.6,42.8,1013,0
"301",0.03,20.6,42.8,1013,0
"302",0.01,20.6,42.9,1013,0
"303",0.00,20.6,42.8,1013,0
"304",0.01,20.6,42.9,1013,0
"305",0.03,20.6,42.9,1013,0
"306",0.02,20.6,42.9,1013,0
"307",0.01,20.6,42.9,1013,0
"308",0.03,20.6,43.0,1013,0
"309",0.02,20.6,43.2,1013,0
"310",0.01,20.6,43.4,1013,0
"311",0.00,20.6,43.4,1013,0
"312",0.00,20.6,43.3,1013,0
"313",0.03,20.6,43.3,1013,0
"314",0.12,20.6,44.0,1013,0
"315",0.18,20.6,44.1,1013,0
"316",0.20,20.5,44.1,1013,0
"317",0.20,20.5,44.1,1013,0
"318",0.19,20.5,44.9,1013,0
"319",0.16,20.5,44.5,1013,0
"320",0.15,20.5,44.1,1013,0
"321",0.12,20.5,43.9,1013,0
"322",0.11,20.5,43.6,1013,0
"323",0.06,20.5,43.6,1013,0
"324",0.03,20.5,43.5,1013,0
