"[Software version]","Ver.2.46"
"[Measurement beginning time]",#12/12/2023 00:34:43#
"[Measurement end       time]",#12/12/2023 00:40:25#
"[Model number]","6531"
"[Measurement mode]","VTH"
"[Data transfer mode]","Original Data Transfer"
"[Calculation mode]","Instant"
"[S-TIME(S) -- Sampling interval(s)]",1
"[No.TRIAL -- the Number of Trial]",341
"[WIDTH -- Width of Duct]","-----"
"[HEIGHT -- Height of Duct]","-----"
"[DIAMETER -- Diameter of Duct]","-----"
"[Atmospheric pressure]",1013
"    ","V(m/s)","T(C)","H(%RH)"
"Max.",0.29,21.2,42.6
"Min.",0.00,20.7,40.2
"Avg.",0.05,20.9,40.8
" SD ",0.055,0.11,0.32
"No.","V(m/s)","T(C)","H(%RH)","A(hPa)","Atom.F"
"88",0.01,21.0,40.5,1013,0
"89",0.00,21.0,40.5,1013,0
"90",0.01,21.0,40.6,1013,0
"91",0.06,21.0,40.6,1013,0
"92",0.10,21.0,40.8,1013,0
"93",0.07,21.0,40.9,1013,0
"94",0.03,21.0,40.8,1013,0
"95",0.01,21.0,40.8,1013,0
"96",0.00,21.0,40.7,1013,0
"97",0.01,21.0,40.6,1013,0
"98",0.02,21.0,40.5,1013,0
"99",0.03,21.0,40.5,1013,0
"100",0.03,21.0,40.4,1013,0
"101",0.02,21.1,40.4,1013,0
"102",0.09,21.0,40.4,1013,0
"103",0.16,21.0,40.7,1013,0
"104",0.16,21.0,40.8,1013,0
"105",0.17,21.0,41.0,1013,0
"106",0.10,21.0,40.9,1013,0
"107",0.05,21.0,40.8,1013,0
"108",0.06,21.0,40.7,1013,0
"109",0.12,21.0,40.8,1013,0
"110",0.23,21.0,41.1,1013,0
"111",0.29,20.9,41.3,1013,0
"112",0.22,20.9,41.3,1013,0
"113",0.17,20.9,41.3,1013,0
"114",0.12,20.9,41.2,1013,0
"115",0.05,20.9,41.1,1013,0
"116",0.04,20.9,41.1,1013,0
"117",0.08,20.9,40.9,1013,0
"118",0.12,20.9,40.8,1013,0
"119",0.14,20.9,41.0,1013,0
"120",0.15,20.9,41.1,1013,0
"121",0.16,20.9,41.0,1013,0
"122",0.14,20.9,41.0,1013,0
"123",0.19,20.9,40.9,1013,0
"124",0.13,20.9,40.8,1013,0
"125",0.07,20.9,40.8,1013,0
"126",0.12,20.9,40.8,1013,0
"127",0.09,20.9,40.7,1013,0
"128",0.04,20.9,40.7,1013,0
"129",0.03,20.9,40.6,1013,0
"130",0.02,21.0,40.6,1013,0
"131",0.08,20.9,40.6,1013,0
"132",0.14,20.9,40.8,1013,0
"133",0.13,20.9,40.9,1013,0
"134",0.09,20.9,40.8,1013,0
"135",0.10,20.9,40.7,1013,0
"136",0.09,20.9,40.8,1013,0
"137",0.06,20.9,40.7,1013,0
"138",0.03,20.9,40.6,1013,0
"139",0.05,20.9,40.6,1013,0
"140",0.11,20.9,40.6,1013,0
"141",0.13,20.9,40.6,1013,0
"142",0.15,20.9,40.6,1013,0
"143",0.14,20.9,40.7,1013,0
"144",0.14,20.9,40.7,1013,0
"145",0.11,20.9,40.8,1013,0
"146",0.09,20.9,40.8,1013,0
"147",0.06,20.9,40.8,1013,0
"148",0.06,20.9,40.8,1013,0
"149",0.11,20.9,40.9,1013,0
"150",0.07,20.9,41.0,1013,0
"151",0.08,20.9,41.1,1013,0
"152",0.10,20.9,41.1,1013,0
"153",0.11,20.9,41.0,1013,0
"154",0.11,20.8,40.9,1013,0
"155",0.07,20.9,40.8,1013,0
"156",0.03,20.9,40.8,1013,0
"157",0.05,20.9,40.7,1013,0
"158",0.02,20.9,40.7,1013,0
"159",0.02,20.9,40.8,1013,0
"160",0.02,20.9,40.7,1013,0
"161",0.04,20.9,40.8,1013,0
"162",0.04,20.9,40.8,1013,0
"163",0.05,20.9,40.7,1013,0
"164",0.05,20.9,40.8,1013,0
"165",0.05,20.9,40.8,1013,0
"166",0.05,20.9,40.8,1013,0
"167",0.02,20.9,40.9,1013,0
"168",0.00,20.9,40.9,1013,0
"169",0.00,21.0,40.8,1013,0
"170",0.01,21.0,40.8,1013,0
"171",0.03,21.0,40.8,1013,0
"172",0.03,21.0,40.8,1013,0
"173",0.03,21.0,40.9,1013,0
"174",0.03,21.0,41.1,1013,0
"175",0.09,21.0,41.1,1013,0
"176",0.12,20.9,41.1,1013,0
"177",0.13,20.9,41.0,1013,0
"178",0.12,20.9,40.9,1013,0
"179",0.06,20.9,40.8,1013,0
"180",0.05,20.9,40.8,1013,0
"181",0.08,20.9,40.8,1013,0
"182",0.07,20.9,40.8,1013,0
"183",0.05,20.9,40.8,1013,0
"184",0.02,20.9,40.7,1013,0
"185",0.00,20.9,40.7,1013,0
"186",0.02,20.9,40.7,1013,0
"187",0.01,20.9,40.9,1013,0
"188",0.00,20.9,40.9,1013,0
"189",0.05,21.0,40.8,1013,0
"190",0.07,21.0,41.0,1013,0
"191",0.12,20.9,40.9,1013,0
"192",0.11,20.9,40.8,1013,0
"193",0.13,20.9,40.9,1013,0
"194",0.16,20.8,41.0,1013,0
"195",0.11,20.8,41.1,1013,0
"196",0.07,20.8,41.1,1013,0
"197",0.17,20.8,41.3,1013,0
"198",0.15,20.8,41.5,1013,0
"199",0.12,20.8,41.4,1013,0
"200",0.09,20.8,41.4,1013,0
"201",0.04,20.8,41.3,1013,0
"202",0.02,20.8,41.2,1013,0
"203",0.01,20.9,41.1,1013,0
"204",0.01,20.9,41.1,1013,0
"205",0.00,20.9,40.9,1013,0
"206",0.01,20.9,40.9,1013,0
"207",0.09,20.9,41.0,1013,0
"208",0.11,20.9,41.2,1013,0
"209",0.10,20.9,41.2,1013,0
"210",0.06,20.9,41.1,1013,0
"211",0.03,20.9,41.0,1013,0
"212",0.01,20.9,41.0,1013,0
"213",0.00,20.9,40.9,1013,0
"214",0.00,20.9,40.8,1013,0
"215",0.00,20.9,40.7,1013,0
"216",0.00,20.9,40.7,1013,0
"217",0.00,20.9,40.7,1013,0
"218",0.00,20.9,40.6,1013,0
"219",0.01,20.9,40.7,1013,0
"220",0.01,20.9,40.6,1013,0
"221",0.00,20.9,40.7,1013,0
"222",0.00,21.0,40.6,1013,0
"223",0.01,21.0,40.7,1013,0
"224",0.09,20.9,40.7,1013,0
"225",0.13,20.9,41.0,1013,0
"226",0.15,20.9,41.3,1013,0
"227",0.15,20.9,41.4,1013,0
"228",0.14,20.9,41.5,1013,0
"229",0.11,20.9,41.4,1013,0
"230",0.06,20.9,41.3,1013,0
"231",0.04,20.9,41.1,1013,0
"232",0.05,20.9,40.9,1013,0
"233",0.04,20.9,40.9,1013,0
"234",0.06,20.9,40.8,1013,0
"235",0.06,20.9,40.8,1013,0
"236",0.06,20.9,40.7,1013,0
"237",0.05,20.9,40.7,1013,0
"238",0.05,20.9,40.6,1013,0
"239",0.03,20.9,40.7,1013,0
"240",0.01,20.9,40.7,1013,0
"241",0.01,20.9,40.6,1013,0
"242",0.02,20.9,40.6,1013,0
"243",0.01,20.9,40.6,1013,0
"244",0.00,20.9,40.6,1013,0
"245",0.00,20.9,40.9,1013,0
"246",0.00,20.9,40.6,1013,0
"247",0.00,20.9,40.6,1013,0
"248",0.00,20.9,40.6,1013,0
"249",0.01,20.9,40.6,1013,0
"250",0.02,20.9,40.6,1013,0
"251",0.08,20.9,40.6,1013,0
"252",0.14,20.9,40.9,1013,0
"253",0.09,20.9,41.1,1013,0
"254",0.05,20.9,41.3,1013,0
"255",0.04,20.9,41.3,1013,0
"256",0.02,20.9,41.2,1013,0
"257",0.01,20.9,41.1,1013,0
"258",0.02,20.9,40.9,1013,0
"259",0.03,20.9,40.9,1013,0
"260",0.02,20.9,40.8,1013,0
"261",0.01,20.9,40.8,1013,0
"262",0.04,20.9,40.8,1013,0
"263",0.04,20.9,40.8,1013,0
"264",0.04,20.9,40.8,1013,0
"265",0.03,20.9,40.8,1013,0
"266",0.06,20.9,40.8,1013,0
"267",0.04,20.9,40.8,1013,0
"268",0.03,20.9,40.8,1013,0
"269",0.02,20.9,40.7,1013,0
"270",0.02,20.9,40.7,1013,0
"271",0.10,20.9,40.7,1013,0
"272",0.08,20.9,40.8,1013,0
"273",0.03,20.9,40.8,1013,0
"274",0.02,20.9,40.8,1013,0
"275",0.02,20.9,40.7,1013,0
"276",0.02,20.9,40.8,1013,0
"277",0.03,20.9,40.8,1013,0
"278",0.02,20.9,40.9,1013,0
"279",0.04,20.9,40.9,1013,0
"280",0.04,20.9,40.9,1013,0
"281",0.03,20.9,40.8,1013,0
"282",0.06,20.9,40.9,1013,0
"283",0.20,20.8,41.1,1013,0
"284",0.17,20.7,41.1,1013,0
"285",0.21,20.7,41.2,1013,0
"286",0.19,20.7,41.4,1013,0
"287",0.16,20.7,41.4,1013,0
"288",0.14,20.7,41.3,1013,0
"289",0.08,20.7,41.3,1013,0
"290",0.05,20.7,41.1,1013,0
"291",0.06,20.7,41.2,1013,0
"292",0.03,20.7,41.1,1013,0
"293",0.12,20.8,41.2,1013,0
"294",0.20,20.7,41.3,1013,0
"295",0.17,20.7,41.3,1013,0
"296",0.16,20.7,41.2,1013,0
"297",0.13,20.7,41.1,1013,0
"298",0.08,20.8,41.2,1013,0
"299",0.04,20.7,41.1,1013,0
"300",0.02,20.8,41.1,1013,0
"301",0.01,20.8,41.0,1013,0
"302",0.00,20.8,41.0,1013,0
"303",0.02,20.8,40.8,1013,0
"304",0.01,20.8,40.9,1013,0
"305",0.02,20.8,40.8,1013,0
"306",0.03,20.8,40.8,1013,0
"307",0.02,20.8,40.8,1013,0
"308",0.00,20.8,40.8,1013,0
"309",0.08,20.8,40.8,1013,0
"310",0.09,20.8,40.9,1013,0
"311",0.04,20.8,41.0,1013,0
"312",0.02,20.8,40.9,1013,0
"313",0.02,20.8,40.9,1013,0
"314",0.01,20.8,40.9,1013,0
"315",0.00,20.8,40.9,1013,0
"316",0.00,20.8,40.9,1013,0
"317",0.00,20.8,40.9,1013,0
"318",0.00,20.8,40.9,1013,0
"319",0.00,20.8,40.9,1013,0
"320",0.00,20.8,40.8,1013,0
"321",0.00,20.8,40.8,1013,0
"322",0.00,20.8,40.8,1013,0
"323",0.00,20.8,40.8,1013,0
"324",0.00,20.9,40.8,1013,0
"325",0.00,20.8,40.8,1013,0
"326",0.00,20.9,40.8,1013,0
"327",0.00,20.9,40.9,1013,0
"328",0.01,20.8,40.9,1013,0
"329",0.03,20.9,40.9,1013,0
"330",0.03,20.8,40.9,1013,0
"331",0.02,20.8,41.0,1013,0
"332",0.02,20.8,41.0,1013,0
"333",0.02,20.8,41.0,1013,0
"334",0.01,20.8,41.0,1013,0
"335",0.00,20.9,41.1,1013,0
"336",0.00,20.9,41.0,1013,0
"337",0.00,20.9,41.0,1013,0
"338",0.00,20.9,41.0,1013,0
"339",0.00,20.9,40.9,1013,0
"340",0.00,20.9,40.9,1013,0
"341",0.00,20.9,40.9,1013,0
